carvajal21,centro21,kennedy21,ferias21,puentea21,tunal21,usaquen21
1.4555,0.1931,0.6563,0.3472,0.4722,0.68,0.27
1.4018,0.1441,0.6874,0.2494,0.4834,0.7722,0.2704
1.2891,0.1537,0.5744,0.3178,0.4848,0.7666,0.2626
1.5838,0.1522,0.6821,0.2852,0.4989,0.7434,0.2635
1.446,0.1601,0.6718,0.322,0.5628,0.7594,0.2576
1.4315,0.1567,0.6517,0.3355,0.5537,0.7862,0.2556
1.4919,0.1517,0.6353,0.3,0.5306,0.7049,0.249
1.5112,0.1808,0.6715,0.3163,0.6188,0.7376,0.2497
1.82,0.1649,0.8486,0.3424,0.8015,0.8054,0.2707
1.9757,0.1833,1.0114,0.3861,0.7523,0.7829,0.2844
1.9746,0.1483,0.933,0.3549,0.7085,0.8043,0.2675
1.938,0.1471,0.8873,0.3542,0.6575,0.7488,0.2821
1.8742,0.1568,0.8207,0.4182,0.6626,0.7926,0.271
1.6449,0.1551,0.7147,0.3767,0.6207,0.729,0.2594
1.2244,0.1474,0.5163,0.2987,0.5638,0.6544,0.2612
1.0474,0.0983,0.4742,0.2501,0.4953,0.6203,0.2571
0.9607,0.1079,0.4768,0.2099,0.4986,0.6008,0.2381
0.9966,0.1722,0.5247,0.2285,0.5741,0.5933,0.2397
1.1598,0.1726,0.6622,0.2417,0.6352,0.6135,0.2459
1.6428,0.1477,0.7603,0.2983,0.9176,0.6818,0.2343
1.9634,0.2001,1.6216,0.6072,1.5394,0.8196,0.3392
2.5978,0.2529,2.918,0.6487,1.3464,1.0257,0.5907
2.2685,0.2852,1.8822,0.5131,0.8467,0.8583,0.4497
1.9789,0.2114,1.0229,0.4009,0.748,0.7525,0.3231
1.8637,0.2331,0.9622,0.3615,0.5927,0.715,0.3143
1.9557,0.40049,0.8174,0.3246,0.5692,0.7435,0.3364
1.5955,0.2397,0.7604,0.5033,0.5717,0.9145,0.3283
1.6183,0.2731,0.6264,0.4894,0.5374,0.7823,0.3687
1.5825,0.2321,0.7022,0.3865,0.5719,0.7219,0.3065
1.5866,0.2931,0.7988,0.4217,0.7332,0.7832,0.3311
1.7468,0.2162,0.8823,0.429,0.7317,0.8399,0.3696
1.7393,0.3962,0.8161,0.4526,0.8483,0.8247,0.3853
2.6504,0.9755,0.9315,0.8063,1.4446,0.8277,0.3617
2.6848,0.8049,1.1083,0.5848,1.3722,0.9208,0.3067
2.4481,0.2009,1.402,0.5919,0.9084,1.4068,0.3744
2.1954,0.1734,1.5146,0.4699,0.7246,0.9874,0.3574
1.7901,0.1555,1.1567,0.3123,0.566,0.9363,0.3063
1.734,0.1532,0.9546,0.2941,0.4782,0.7178,0.2837
1.4077,0.1062,0.6957,0.2688,0.389,0.6848,0.2853
1.1543,0.1036,0.5452,0.2091,0.4071,0.6375,0.2202
1.054,0.1092,0.5427,0.1967,0.3908,0.6166,0.2239
1.2357,0.1616,0.5412,0.2061,0.5148,0.6377,0.2186
1.2733,0.1526,0.5423,0.2053,0.5037,0.6857,0.2179
2.4815,0.1651,0.8225,0.2641,0.6598,0.8101,0.2302
2.1468,0.2661,1.1829,0.4467,1.0938,0.9669,0.3297
2.8975,0.4095,2.4781,0.6676,1.1754,1.078,0.6971
2.3956,0.261,1.7993,0.6708,1.3386,0.9077,0.521
2.0634,0.2489,1.1156,0.406,0.8661,0.8353,0.346
1.9704,0.2218,1.054,0.4368,0.7826,1.025,0.3473
1.8182,0.257,0.9609,0.5106,0.6279,0.8743,0.3135
1.5719,0.3206,0.8769,0.4735,0.7732,0.8788,0.2881
1.5629,0.2808,0.7333,0.4986,0.6954,0.8686,0.3026
1.7671,0.2704,0.765,0.4839,0.6217,0.838,0.3151
1.858,0.2162,0.8575,0.357,0.6433,0.7879,0.2678
1.7679,0.2214,0.8356,0.3498,0.5841,0.7736,0.2702
1.9785,0.197,0.935,0.4261,0.6826,0.8241,0.2765
2.3984,0.2001,1.1153,0.5834,0.7496,0.9752,0.3233
2.8088,0.2319,1.5106,0.782,0.7587,0.9948,0.3524
2.9399,0.2467,1.6922,0.5277,0.7993,0.9721,0.3124
2.3716,0.2855,1.3401,0.5035,0.7137,1.0243,0.3186
2.1165,0.1733,0.9919,0.4203,0.4957,1.0351,0.3003
1.8368,0.1766,0.7394,0.3629,0.5602,0.8162,0.3063
1.4811,0.1414,0.543,0.3119,0.4846,0.7073,0.2749
1.288,0.1276,0.5542,0.2703,0.3887,0.6562,0.2481
1.1498,0.1126,0.5274,0.2835,0.4162,0.6537,0.2385
2.2435,0.1143,0.4866,0.2617,0.4238,0.6855,0.2213
1.5672,0.1359,0.4955,0.2096,0.4296,0.6629,0.227
4.5234,0.1721,0.7324,0.2132,0.545,0.7048,0.2374
5.2033,0.1753,1.3012,0.3069,0.834,1.3423,0.3562
2.9843,0.4168,1.8258,0.4454,1.0081,1.0122,0.4385
2.4156,0.4372,1.8158,0.5996,1.2551,1.0145,0.3751
1.8254,0.5457,1.6209,0.45475,1.3048,0.9088,0.3406
1.9601,0.2939,1.2921,0.601,0.9265,0.7966,0.34
1.8132,0.2261,0.59092,0.4689,0.6182,0.7742,0.50652
1.6802,0.2476,0.9858,0.5989,0.5866,0.7368,0.3886
1.4856,0.2793,0.9997,0.6929,0.6281,0.8157,0.4135
1.6258,0.2441,0.8671,0.6764,0.6344,0.8111,0.3811
1.6366,0.1972,0.8406,0.6545,0.6367,0.8088,0.3514
1.9001,0.2161,0.9621,0.6825,0.62,0.8217,0.3533
2.0542,0.228,1.0747,0.67,0.6106,0.876,0.3739
2.4981,0.2304,1.2459,0.7708,0.7495,0.8459,0.4045
2.7013,0.3265,1.5111,0.7888,0.7607,1.046,0.4067
2.4582,0.3205,1.3028,0.8799,0.6864,1.0231,0.4133
2.2143,0.2499,1.1153,0.6888,0.7407,0.8355,0.3793
2.3477,0.2056,1.3214,0.7012,0.9249,0.7996,0.3562
2.0285,0.2124,1.0297,0.6303,0.7565,0.7874,0.3545
1.8423,0.1679,0.9147,0.5789,0.5695,0.7782,0.3199
1.3944,0.1521,0.6946,0.5879,0.4792,0.6792,0.1982
1.1829,0.1614,0.623,0.5499,0.4307,0.6701,0.1879
1.166,0.1255,0.5753,0.5506,0.3638,0.6323,0.1995
1.1084,0.1781,0.6314,0.5499,0.3766,0.6552,0.2094
1.2975,0.1461,0.8081,0.6161,0.4327,0.6862,0.1977
2.0821,0.1503,1.2879,0.6502,0.5869,0.7005,0.2236
1.8157,0.3231,1.1597,0.6799,0.8952,0.7626,0.2439
1.6753,0.3402,0.933,0.6535,0.6408,0.9396,0.2094
1.3776,0.1804,0.7502,0.671,0.5576,0.7937,0.2334
1.3594,0.1516,0.9098,0.6165,0.4266,0.7178,0.2074
1.2898,0.176,0.7433,0.6137,0.4022,0.6609,0.2154
1.4014,0.1649,0.7199,0.5621,0.412,0.6665,0.2148
1.3665,0.1771,0.701,0.5763,0.4087,0.7591,0.2225
1.3824,0.1691,0.6989,0.5956,0.3853,0.762,0.2259
1.6451,0.3292,0.6502,0.6231,0.5511,0.8483,0.2295
1.4387,0.2554,0.6723,0.6593,0.5374,0.7205,0.2327
1.4273,0.223,0.8492,0.6737,0.5425,0.7004,0.2218
1.5259,0.2602,0.9258,0.7021,0.5921,0.7402,0.2396
1.7765,0.2197,0.9323,0.7302,0.7035,0.7883,0.2455
1.6919,0.2171,0.893,0.6839,0.5937,0.76,0.2413
1.5551,0.202,0.7951,0.7844,0.5739,0.7323,0.2398
1.6891,0.2001,0.7435,0.7042,0.5722,0.7575,0.2369
1.4119,0.2411,0.7048,0.749,0.4893,0.7066,0.2384
1.1917,0.2267,0.5777,0.6362,0.4525,0.6735,0.218
1.1106,0.1938,0.5213,0.57,0.3741,0.6602,0.2137
1.059,0.1935,0.6157,0.5682,0.385,0.6613,0.2045
1.012,0.1804,0.6378,0.5719,0.4117,0.6717,0.2033
0.9625,0.1981,0.6423,0.6002,0.3896,0.6343,0.2013
1.4438,0.2107,0.6018,0.6003,0.4069,0.6729,0.1972
2.1259,0.2833,0.7491,0.7019,0.6043,0.7032,0.215
1.5415,0.3421,0.928,0.6199,0.5732,0.7291,0.2215
1.3377,0.2279,0.7527,0.6106,0.4108,0.665,0.2229
1.1118,0.1766,0.6325,0.6079,0.3793,0.6605,0.2244
1.122,0.1512,0.6384,0.6282,0.364,0.675,0.2214
1.1138,0.1583,0.649,0.6396,0.3682,0.6793,0.2253
1.2749,0.1707,0.6463,0.603,0.3706,0.7283,0.2325
1.2998,0.1697,0.6563,0.5851,0.3974,0.7149,0.2475
1.275,0.1797,0.6738,0.6058,0.4339,0.703,0.2463
1.2804,0.194,0.7283,0.5932,0.6362,0.7734,0.2478
1.2717,0.2625,0.7231,0.6997,0.5894,0.8344,0.2709
1.5391,0.2551,0.8243,0.6675,0.7231,0.735,0.2759
1.7011,0.2846,0.9056,0.7366,0.5755,0.76,0.2584
1.803,0.2411,0.9645,0.7144,0.7069,0.7875,0.273
1.648,0.2744,0.8857,0.7514,0.6094,0.7737,0.3315
1.6563,0.2152,0.7493,0.7743,0.6728,0.7552,0.2904
1.6066,0.2252,0.7739,0.7271,0.5675,0.7035,0.2563
1.4658,0.2097,0.7433,0.7115,0.5763,0.7102,0.2588
1.2036,0.2748,0.6876,0.66,0.4923,0.6913,0.2357
1.0657,0.3154,0.6021,0.6536,0.4303,0.6659,0.2336
1.0451,0.2054,0.5467,0.6814,0.4208,0.6616,0.2245
0.9695,0.2053,0.5477,0.6247,0.4417,0.6662,0.2304
1.0385,0.1985,0.6042,0.6808,0.4004,0.6656,0.2312
1.2911,0.1966,0.699,0.7387,0.4146,0.6912,0.2403
2.0066,0.2654,1.1467,0.8034,0.5357,0.7203,0.2593
2.1058,0.2712,1.3875,0.791,0.668,0.7827,0.3243
2.1236,0.2968,1.1741,0.7232,0.6285,0.7214,0.2959
1.9244,0.247,0.9618,0.6978,0.586,0.7109,0.2801
1.6762,0.2581,0.9186,0.63,0.5627,0.7225,0.2534
1.5576,0.3188,0.8764,0.8188,0.5306,0.7182,0.265
1.6307,0.3341,0.8398,0.7223,0.4938,0.7674,0.2663
1.6043,0.2255,0.7399,0.6611,0.4956,0.7296,0.2648
1.4523,0.2582,0.7308,0.6964,0.5332,0.8465,0.2552
1.7382,0.253,0.7429,0.7068,0.4998,0.7396,0.2495
2.3592,0.2641,0.643,0.6949,0.6159,0.7264,0.2529
3.7976,0.5476,0.6926,0.7938,0.799,1.2442,0.2823
4.5114,0.6147,0.7241,1.0181,0.7916,1.319,0.3428
2.3277,0.5139,0.7684,0.9947,0.7095,1.7003,0.5385
1.9701,0.5002,0.7851,1.0434,0.6947,1.4196,0.3123
2.8178,0.6537,1.0607,1.2254,1.1521,1.0191,0.2955
2.5131,0.8,0.8754,1.2675,1.1722,0.7617,0.2889
2.2453,0.8798,0.9505,1.0568,0.8662,1.0546,0.2858
2.2918,0.5957,0.8467,0.907,0.8197,1.0646,0.2783
3.2969,0.452,0.6641,0.7364,0.6956,0.9872,0.2582
1.6486,0.1965,0.6235,0.6617,0.5943,0.847,0.2633
1.0438,0.1891,0.5252,0.6236,0.7396,0.7703,0.289
1.115,0.1967,0.5673,0.6181,0.8604,0.7244,0.2887
1.2404,0.1928,0.6909,0.6251,0.4778,0.743,0.2484
1.5301,0.1861,0.922,0.6839,0.6506,0.7657,0.269
1.9551,0.318,1.0292,0.7747,1.031,0.7683,0.3472
1.8191,0.4607,1.1983,0.702,0.9175,0.7522,0.2794
1.4477,0.2796,0.8164,0.6852,0.5969,0.684,0.2618
1.3667,0.2756,0.7555,0.615,0.4477,0.7185,0.251
1.3919,0.1743,0.704,0.6471,0.4325,0.7127,0.2559
1.3974,0.1841,0.6696,0.6276,0.441,0.6893,0.2546
1.4666,0.1539,0.7134,0.6004,0.4129,0.6933,0.2621
1.3643,0.1704,0.6777,0.5826,0.4438,0.8008,0.2606
1.4804,0.1776,0.6681,0.6321,0.4791,0.7648,0.2629
1.2062,0.3037,0.5961,0.8478,0.5297,0.8558,0.2685
1.4071,0.2879,0.6167,0.7703,0.5678,1.0481,0.3353
1.3581,0.3581,0.6782,0.8082,0.6289,1.141,0.4546
1.9865,0.5031,0.998,0.8626,0.8635,0.8952,0.3567
2.1075,0.541,1.0792,0.9218,1.0987,0.8842,0.3214
1.9502,0.6766,0.8999,0.7409,0.6848,0.7803,0.2874
1.9631,0.6631,0.9066,0.7315,0.8334,0.7836,0.3171
1.7236,0.5361,0.8242,0.7308,0.9251,0.7813,0.2926
1.4427,0.2067,0.7915,0.6948,0.6113,0.7332,0.2963
1.25,0.3744,0.7063,0.6396,0.5711,0.6978,0.2808
1.3583,0.2588,0.6454,0.669,0.6622,0.7148,0.2626
1.621,0.2174,0.6767,0.6631,0.6086,0.848,0.2648
1.7741,0.1674,0.7612,0.6165,0.5434,0.8563,0.2675
1.8714,0.2075,0.9638,0.621,0.7483,0.7507,0.2791
2.9646,0.2916,1.8029,1.595,0.847,0.9732,0.3218
3.0944,0.5723,2.2295,1.3225,1.3487,1.1195,0.4383
2.634,1.1986,1.9049,1.3586,1.4077,0.8546,0.3294
2.2016,1.0793,1.3594,1.2489,1.2591,0.8537,0.3321
1.6952,0.3368,0.8974,0.8366,1.1734,1.0054,0.3542
1.9593,0.4631,0.766,0.7494,0.7267,1.05556,0.3326
1.6338,0.3574,0.6797,0.6796,0.523,0.77825,0.2908
1.6988,0.195,0.7752,0.6226,0.5882,0.7906,0.3152
1.718,0.2437,0.8668,0.6818,0.5696,0.7193,0.3164
1.7133,0.2426,0.8097,0.6912,0.6421,0.7292,0.2993
1.7422,0.2794,0.835,0.6529,0.5889,0.749,0.2928
1.751,0.2654,0.893,0.7573,0.6531,0.8112,0.2957
1.32857,0.3032,1.1235,0.7772,0.9779,0.8638,0.2922
2.29328,0.3109,1.1405,0.8963,0.9613,0.854,0.3089
1.38866,0.2925,1.2984,0.9534,0.994,0.8537,0.3078
1.06166,0.2148,1.1498,0.9228,0.9209,0.8157,0.2876
0.74912,0.2336,1.0702,0.6915,0.6574,0.7209,0.2797
0.79814,0.2056,0.899,0.6865,0.6342,0.7245,0.2868
0.68577,0.1904,0.6658,0.6109,0.6457,0.6819,0.2802
0.46912,0.1857,0.6955,0.5946,0.4778,0.6751,0.2671
0.45961,0.1605,0.5927,0.5799,0.4768,0.6704,0.2587
0.36921,0.148,0.5937,0.581,0.4402,0.7305,0.2445
0.5237,0.1602,0.5932,0.575,0.4167,0.7422,0.2526
0.60929,0.1893,0.7768,0.6024,0.4795,0.7589,0.2707
0.79726,0.2689,1.322,0.8557,0.8077,0.8254,0.3004
2.16533,0.2746,1.9383,1.0965,1.2138,0.9269,0.3878
2.10321,0.4141,1.9942,1.2702,1.2791,0.9059,0.8525
0.78119,1.35232,1.46,1.3068,1.116,0.7973,0.9568
0.74812,0.8062,0.9896,0.9363,0.746,0.7518,0.4438
0.53096,0.2235,0.9556,0.7472,0.6879,0.7575,0.3192
0.50067,0.36586,0.8877,0.7516,0.6368,0.7641,0.3131
1.7974,0.37942,0.9836,0.7142,0.6094,0.7682,0.3254
1.5831,0.44743,0.9499,0.7707,0.5607,0.7429,0.3355
1.8739,0.275,0.8821,0.7242,0.6151,0.7605,0.3168
1.7652,0.2679,0.8755,0.7542,0.5546,0.6994,0.3237
1.7609,0.2753,0.8562,0.7546,0.6035,0.7818,0.3121
2.2028,0.3003,1.1937,0.8449,0.7648,0.7743,0.3311
2.2618,0.3681,1.5916,0.8733,0.7412,0.9745,0.3065
2.4644,0.3696,1.7752,0.9599,0.7974,1.0091,0.3059
2.3775,0.4579,1.7347,0.8657,0.9482,1.1065,0.2787
2.4687,0.4029,1.2141,0.7669,0.9406,1.0958,0.314
1.9586,0.2542,0.9524,0.8539,0.844,0.8562,0.2755
1.5666,0.3493,0.8317,0.7051,0.6299,0.8117,0.2616
1.5636,0.3352,0.8081,0.701,0.5128,0.7341,0.1734
1.3504,0.2853,0.8677,0.6044,0.5652,0.7405,0.1768
1.8903,0.3747,0.7796,0.7362,0.5644,0.678,0.1526
1.7812,0.4371,0.7702,0.7639,0.6137,0.6668,0.2152
3.1325,0.2713,0.7265,0.6532,0.6772,0.8305,0.2386
3.9532,0.2869,1.2915,0.7985,1.0361,1.1167,0.4702
3.8684,0.5464,2.4412,1.2597,1.6353,1.3757,1.0551
2.9488,1.2209,2.1914,1.7138,1.4406,1.4211,0.7488
2.3958,1.2581,1.6775,2.0128,1.2456,0.8756,0.9726
1.9202,0.5123,1.1078,1.3592,1.0699,0.7324,1.2046
1.6439,0.5747,0.8475,1.0822,0.6891,0.7277,0.4487
1.6597,0.255,0.8609,0.8284,0.5951,0.7743,0.2646
1.5246,0.2983,0.7219,0.7303,0.5622,0.7673,0.2481
1.6838,0.2749,0.7997,0.6887,0.5428,0.741,0.2414
1.7566,0.231,0.73,0.6669,0.6271,0.7318,0.2595
1.7164,0.24,0.7897,0.6344,0.6551,0.7515,0.2573
2.0659,0.3125,0.8505,0.8137,0.5896,0.759,0.2753
2.3481,0.5897,0.989,1.195,0.8513,0.9765,0.2807
2.6672,0.8868,0.8834,1.4563,1.2548,0.9834,0.3419
2.7019,1.0464,1.387,1.3494,1.5225,1.1936,0.2933
3.0611,1.3096,1.014,1.4234,1.4474,1.1616,0.2476
2.9594,1.3702,0.9417,1.1844,1.4323,0.986,0.2616
2.8066,1.5581,1.3263,0.8352,1.3755,0.9331,0.2006
3.8806,1.4315,1.371,1.5024,1.2379,0.7756,0.1816
3.6718,0.6133,0.773,0.7817,0.7952,0.727,0.1945
5.1932,0.4301,0.6721,0.9441,0.7029,0.8972,0.2358
1.4241,0.4756,0.7158,0.9581,0.7253,0.7034,0.4806
1.3666,0.458,0.8427,0.9487,0.617,0.7562,0.5337
1.792,0.5026,0.9398,1.0831,0.8115,0.7993,0.3986
3.0431,0.536,1.2342,1.6243,0.8172,1.11,0.5953
4.2553,0.7725,1.369,1.4518,2.0965,1.5611,0.7818
3.7613,1.135,1.5289,1.4134,2.4902,1.4717,0.8631
2.9692,1.037,1.421,0.70074,1.8578,1.339,0.6569
2.3163,0.8348,1.1377,0.58549,1.5133,1.1401,0.7103
1.9116,0.7045,1.0578,0.51826,1.4616,0.8012,0.3919
1.8384,0.4463,1.044,0.3135,1.2088,0.7935,0.261
1.677,0.2694,1.0534,0.2692,0.9428,0.7824,0.3157
1.8265,0.2942,0.8555,0.3985,0.6939,0.8425,0.36426
1.8539,0.346,0.8091,0.4236,0.931,1.277,0.3658
1.8518,0.4138,0.8536,0.5363,0.958,1.1554,0.4003
1.6049,0.493,0.6475,0.8093,0.7984,1.1557,0.5184
2.3209,0.483,0.7454,0.7819,0.9162,1.2236,0.71
3.2157,0.8845,1.2695,1.1567,1.3134,1.706,0.7838
3.2809,1.5154,1.3518,1.3291,1.3954,1.9657,1.1401
2.2828,0.8959,1.0669,0.9939,1.1594,2.5572,1.1535
2.6814,0.7721,1.5264,0.9382,1.2713,2.3065,0.9329
2.3124,0.9421,1.9823,0.8955,1.4062,1.061,0.5302
1.4851,0.8912,0.8249,0.8427,2.0365,0.6884,0.3502
2.115,0.5253,1.215,0.4444,1.3821,1.0119,0.2576
2.7164,0.3517,0.9565,0.1307,0.9391,0.9761,0.2473
1.9631,0.1819,0.8612,0.1326,0.6236,0.9953,0.2202
1.6025,0.1507,0.8258,0.0714,0.5876,0.6541,0.1994
1.9833,0.1618,0.8476,0.0919,0.617,0.6764,0.1945
2.3938,0.3043,1.6832,0.2298,0.8158,0.8992,0.3495
2.4328,0.5573,2.5621,0.5925,1.2339,1.1088,0.404
2.2885,0.4514,2.3614,0.6012,0.8487,0.9932,0.4275
2.4259,0.2514,1.5725,0.5123,0.7931,0.7676,0.5001
2.1248,0.2099,1.2644,0.3783,0.7613,0.7535,0.3747
1.8162,0.2372,0.9688,0.1905,0.6999,0.7641,0.3192
1.8208,0.2126,0.8233,0.1813,0.5703,0.76,0.2496
1.726,0.2261,0.811,0.1924,0.5442,0.7323,0.2606
1.681,0.2258,0.46792,0.2378,0.6114,0.7598,0.3135
1.8886,0.2637,0.87,0.2037,0.6915,0.7777,0.3251
1.7962,0.2515,0.8474,0.2697,0.6703,0.7433,0.2821
1.7936,0.2774,1.0566,0.4976,0.664,0.9019,0.2768
2.6267,0.3403,1.1227,0.6373,0.863,0.9401,0.3516
2.876,0.6009,1.0016,0.6027,1.1759,1.0291,0.4406
2.5621,0.6816,1.2417,0.793,1.287,0.9266,0.6017
2.264,0.7685,1.1131,0.9629,1.4802,1.3104,0.6021
2.4371,0.6088,1.228,0.6314,1.5514,1.3167,0.4448
3.1962,0.9369,1.3856,0.7471,1.4849,1.2359,0.6513
4.6099,0.77,1.1072,0.6023,1.7685,0.9532,0.6175
4.9148,0.9233,0.9815,0.6229,1.4819,1.0752,0.5497
2.4312,1.0769,0.8019,0.8583,1.2472,0.7697,0.3974
2.9268,0.8941,0.7267,0.56,0.8835,0.9304,0.5011
2.5158,0.7306,0.9312,0.4683,0.9376,0.8391,0.6762
4.3452,0.6021,0.9217,0.3375,1.0095,0.8215,0.4422
5.0889,0.384,1.2002,0.3579,1.0779,1.7622,0.5465
3.9208,0.4201,1.8041,0.5965,1.1828,1.935,0.8968
3.352,1.0953,1.7722,0.7367,1.5066,1.8591,0.3152
1.7016,0.71,1.1821,0.6376,1.3261,0.7695,0.2316
1.398,0.1653,0.8073,0.2529,0.7398,0.8145,0.2063
1.3218,0.2021,0.6122,0.1823,0.5539,0.806,0.222
1.4592,0.1769,0.6075,0.1702,0.4838,0.6324,0.2305
1.4505,0.1882,0.6818,0.1672,0.4819,0.6203,0.2408
1.7191,0.1916,0.736,0.2203,0.5511,0.8247,0.289
1.7309,0.2061,0.6233,0.2569,0.6642,0.9934,0.293
2.8958,0.2078,0.6758,0.2073,0.5751,1.0178,0.2495
3.7087,0.1842,0.7618,0.2068,0.6588,1.1228,0.26
3.8922,0.5313,0.8084,0.4081,0.8269,0.8264,0.2477
3.1943,0.3986,0.8083,0.5742,0.7762,0.8561,0.2787
1.8054,0.368,1.1612,0.5674,0.8748,0.7842,0.271
1.6009,0.2676,1.0083,0.5557,0.6875,0.7437,0.297
1.7534,0.5339,0.9203,0.7617,0.6691,0.7357,0.257
1.7729,0.5487,0.9019,0.4287,0.8048,0.9135,0.2522
1.4176,0.4051,0.7947,0.3386,0.8215,0.9588,0.2148
1.3336,0.5001,0.6632,0.3802,0.7741,0.8672,0.2263
1.1505,0.5147,0.5893,0.2776,0.7787,0.603,0.2178
1.1174,0.3849,0.5957,0.2363,0.6556,0.7538,0.2246
1.1789,0.3005,0.7574,0.3268,0.6632,0.7892,0.228
1.1589,0.2911,0.6549,0.2494,0.7287,0.7819,0.215
1.1435,0.2832,0.7114,0.2466,0.8662,1.1398,0.33
1.325,0.3867,0.8822,0.4129,1.1428,1.2772,0.3559
1.5644,0.4893,0.9605,0.5119,1.1785,0.9563,0.2785
1.2392,0.592,0.6426,0.397,0.7311,0.6056,0.2929
1.1764,0.389,0.565,0.2075,0.5844,0.612,0.222
1.2275,0.1428,0.5232,0.0783,0.4028,0.6143,0.2032
1.1236,0.1532,0.536,0.0552,0.4076,0.6243,0.2308
1.1579,0.1556,0.5317,0.0313,0.4178,0.6283,0.2331
1.4232,0.1523,0.5697,0.0706,0.4173,0.6201,0.2238
1.3826,0.1582,0.5476,0.0719,0.4047,0.6155,0.2196
1.2453,0.1595,0.5465,0.0425,0.4606,0.6526,0.2272
1.3808,0.1851,0.6499,0.1026,0.5225,0.6753,0.2408
1.4919,0.3496,0.7282,0.2876,0.635,0.6704,0.2434
1.8377,0.346,0.7428,0.3138,0.6085,0.6753,0.2493
2.2866,0.3606,0.7488,0.3624,0.6822,0.6902,0.2851
1.5597,0.448,0.9022,0.389,0.6482,0.6808,0.2794
1.4771,0.3487,0.7563,0.2355,0.613,0.6707,0.2554
1.3375,0.2527,0.692,0.2721,0.5024,0.6389,0.2502
1.1497,0.2189,0.5833,0.1027,0.426,0.5867,0.2307
1.058,0.361,0.6342,0.1525,0.3952,0.5835,0.2403
1.2515,0.3158,0.6686,0.1249,0.4047,0.5705,0.2322
1.0644,0.179,0.5389,0.047,0.3878,0.5798,0.2303
1.19,0.143,0.5841,0.0325,0.4115,0.5846,0.2392
1.4919,0.1894,0.637,0.0586,0.4771,0.6094,0.2509
2.3098,0.2635,0.7778,0.1757,0.7612,0.7262,0.2582
2.4005,0.5538,1.3608,0.6728,1.0587,0.9628,0.3598
2.0738,0.8045,1.2576,1.0227,1.1337,0.7442,0.3068
1.9139,0.591,1.185,0.3893,1.4252,0.7387,0.2695
1.5987,0.3227,1.0063,0.2583,0.839,0.6839,0.2807
0.99308,0.2889,0.9047,0.3109,0.7398,0.72223,0.2813
1.29584,0.2522,0.9152,0.2611,0.4152,0.3353,0.2956
1.22179,0.3389,0.8772,0.321,0.3525,0.3461,0.2942
1.5812,0.3412,0.7845,0.2735,0.3629,0.3732,0.304
1.4216,0.2324,0.7125,0.1593,0.2829,0.3458,0.2975
1.4068,0.211,0.7375,0.1282,0.2692,0.3157,0.2612
1.6317,0.2871,0.8006,0.1575,0.2928,0.2671,0.2801
2.0756,0.3929,1.2203,0.3358,0.4667,0.3478,0.2749
2.1174,0.4085,1.6141,0.2703,0.5956,0.753,0.3594
3.1291,0.3167,1.4209,0.4129,0.6045,1.4712,0.3682
3.9417,0.3854,1.8672,0.3684,0.767,1.4577,0.5075
2.7959,0.3559,2.0172,0.23,0.7691,0.6521,0.389
2.3082,0.2799,1.1624,0.1803,0.7144,1.3957,0.3014
1.1277,0.2727,1.0967,0.1462,0.8514,0.4467,0.2345
0.9944,0.1552,0.5719,0.1071,0.3104,0.2801,0.2256
1.4237,0.1614,0.798,0.0972,0.3905,0.2519,0.2227
2.0398,0.1669,1.041,0.1317,0.4991,0.2383,0.2124
1.6341,0.1971,0.8648,0.2733,0.5152,0.2493,0.2108
2.3251,0.2171,1.827,0.3507,0.4465,0.2972,0.2517
2.6139,0.3949,2.695,0.3419,0.571,0.4884,0.4833
2.6257,0.5659,2.4236,0.5407,1.8926,0.5841,0.573
2.5867,0.2634,2.063,0.3793,0.7643,0.3862,0.4701
2.1375,0.2375,1.4726,1.2244,0.4771,0.3555,0.4014
1.904,0.2282,1.1774,0.80676,0.3801,0.3448,0.2724
1.8068,0.2598,0.91228,0.2004,0.2828,0.328,0.3038
1.8373,0.287,1.68102,0.126,0.2966,0.3962,0.3223
1.5406,0.2622,0.8209,0.0885,0.3315,0.4922,0.3412
1.4823,0.2524,0.7886,0.0981,0.3518,0.5091,0.3432
1.5681,0.2452,0.8225,0.1189,0.3509,0.5002,0.3309
1.8113,0.2393,0.755,0.0754,0.3222,0.4047,0.3938
1.9957,0.2883,0.8693,0.0679,0.3895,0.3916,0.4045
2.1618,0.3576,1.0468,0.1619,0.5224,0.672,0.363
2.9874,0.4347,1.5095,0.2096,0.6021,0.8097,0.3309
3.0879,0.4695,1.4549,0.3621,0.6157,0.7629,0.3168
2.7765,0.3611,1.358,0.2565,0.5471,0.7639,0.2997
2.8907,0.2779,1.615,0.1569,0.4403,0.6886,0.2744
2.4713,0.3442,1.032,0.0419,0.4414,0.4469,0.2623
1.5034,0.225,0.6537,0.87385,0.2693,0.3351,0.2348
1.2872,0.1636,0.54,0.89737,0.1777,0.2883,0.2342
1.1117,0.1675,0.492,0,0.1502,0.2688,0.2342
1.0702,0.1387,0.4767,0,0.1714,0.2634,0.2298
1.2254,0.1325,0.5638,0,0.1419,0.2909,0.2365
1.6563,0.1346,0.7502,0.0148,0.2243,0.3571,0.2408
2.5381,0.2098,1.7919,0.1663,0.5014,0.5178,0.3124
2.935,0.4912,1.9691,0.5919,0.8305,0.5182,0.4092
