,Usaquen_CO_pmm
1837,0.839555
1838,0.632105
1839,0.8835200000000001
1840,0.93838
1841,1.091085
1842,0.7737700000000001
1843,1.01991
1844,1.00552
1845,0.8736900000000001
1846,0.8259449999999999
1847,0.889495
1848,0.737525
1849,0.637855
1850,0.57448
1851,0.56118
1852,0.576065
1853,0.7761800000000001
1854,1.083965
1855,1.0821749999999999
1856,0.732225
1857,0.6785650000000001
1858,0.669695
1859,0.643575
1860,0.62861
1861,0.678335
1862,0.8417
1863,0.83548
1864,0.80811
1865,1.218245
1866,1.353745
1867,1.505665
1868,1.368195
1869,1.27982
1870,1.348595
1871,1.111905
1872,1.067775
1873,0.9304250000000001
1874,0.907095
1875,0.83868
1876,0.76935
1877,0.927755
1878,1.183465
1879,1.279665
1880,1.54439
1881,1.27442
1882,0.980765
1883,1.058835
1884,0.741955
1885,0.8055450000000001
1886,1.024095
1887,0.974805
1888,0.817685
1889,0.815335
1890,0.90541
1891,1.0705149999999999
1892,1.0517699999999999
1893,0.9741599999999999
1894,0.85065
1895,0.8892450000000001
1896,0.8767199999999999
1897,1.02912
1898,0.8459099999999999
1899,0.7548900000000001
1900,0.77734
1901,0.9468700000000001
1902,1.1426150000000002
1903,0.735125
1904,0.68026
1905,0.642785
1906,0.650475
1907,0.63777
1908,0.6588050000000001
1909,0.7795
1910,0.99684
1911,0.99621
1912,1.097675
1913,1.10951
1914,0.9536250000000001
1915,1.01775
1916,1.026445
1917,0.88178
1918,0.755825
1919,0.7999700000000001
1920,0.7222999999999999
1921,0.6636850000000001
1922,0.6467350000000001
1923,0.62499
1924,0.626325
1925,0.76267
1926,0.9552400000000001
1927,1.18553
1928,1.24397
1929,0.877425
1930,0.7432
1931,0.717075
1932,0.684505
1933,0.6845399999999999
1934,0.91483
1935,0.91106
1936,0.92523
1937,0.970995
1938,1.05067
1939,1.174535
1940,1.18452
1941,1.20925
1942,1.25252
1943,1.210525
1944,1.06395
1945,0.95303
1946,0.91459
1947,0.9184599999999999
1948,0.92607
1949,1.2135099999999999
1950,1.363985
1951,1.170035
1952,1.201975
1953,1.03034
1954,1.1755149999999999
1955,1.15361
1956,1.03904
1957,1.2892299999999999
1958,1.26787
1959,1.15033
1960,1.18689
1961,1.290295
1962,1.456685
1963,1.35724
1964,1.250475
1965,1.05365
1966,0.9933000000000001
1967,0.786055
1968,0.806125
1969,0.789315
1970,0.71112
1971,0.70851
1972,0.667365
1973,0.7421150000000001
1974,0.945665
1975,0.9828300000000001
1976,0.795805
1977,0.69067
1978,0.79484
1979,0.73831
1980,0.68828
1981,0.78479
1982,0.77964
1983,0.85132
1984,0.864895
1985,0.827515
1986,0.9565549999999999
1987,1.1955049999999998
1988,1.33198
1989,1.11903
1990,1.021655
1991,0.93199
1992,0.9420850000000001
1993,0.79682
1994,0.866715
1995,0.77054
1996,0.73261
1997,0.9101049999999999
1998,1.163005
1999,1.1329
2000,1.113075
2001,0.94949
2002,0.67655
2003,
2004,
2005,
2006,
2007,0.74315
2008,0.896655
2009,0.993495
2010,
2011,
2012,
2013,0.8554849999999999
2014,0.870465
2015,0.7096199999999999
2016,0.691285
2017,0.6674249999999999
2018,0.642505
2019,0.6530849999999999
2020,0.61585
2021,0.68622
2022,1.186305
2023,0.9285399999999999
2024,0.768455
2025,0.7247049999999999
2026,0.8230999999999999
2027,0.7521599999999999
2028,0.16135
2029,0.16821
2030,0.21286
2031,0.40237
2032,0.45941
2033,0.22946
2034,0.24756
2035,0.21441
2036,0.20332
2037,0.18905
2038,0.17337
2039,0.18224
2040,0.20388
2041,0.16202
2042,0.14963
2043,0.19173
2044,0.25787
2045,0.25879
2046,0.34514
2047,0.55142
2048,0.61971
2049,0.51021
2050,0.30551
2051,0.20737
2052,0.18505
2053,0.16502
2054,0.13586
2055,0.13397
2056,0.19744
2057,0.59664
2058,0.82085
2059,0.82666
2060,0.33689
2061,0.17181
2062,0.13549
2063,0.20042
2064,0.16452
2065,0.14951
2066,0.10814
2067,0.08173
2068,0.14302
2069,0.34982
2070,0.35094
2071,0.19914
2072,0.23213
2073,0.24801
2074,0.3725
2075,0.18135
2076,0.21809
2077,0.23162
2078,0.20004
2079,0.21278
2080,0.1989
2081,0.19503
2082,0.21765
2083,0.21657
2084,0.31982
2085,0.43621
2086,0.39658
2087,0.23073
2088,0.14627
2089,0.09751
2090,0.07535
2091,0.10573
2092,0.13325
2093,0.13497
2094,0.10339
2095,0.09897
2096,0.08429
2097,0.09632
2098,0.08079
2099,0.07596
2100,0.05073
2101,0.06263
2102,0.04151
2103,0.04638
2104,0.04908
2105,0.153
2106,0.12176
2107,0.1344
2108,0.2709
2109,0.29196
2110,0.28562
2111,0.34629
2112,0.46716
2113,0.20486
2114,0.19601
2115,0.31501
2116,0.22582
2117,0.2334
2118,0.28147
2119,0.23521
2120,0.03557
2121,0.00893
2122,0.00099
2123,0.00409
2124,0.01441
2125,0.05203
2126,0.03124
2127,0.07659
2128,0.25005
2129,0.30675
2130,0.12852
2131,0.34737
2132,0.42657
2133,0.36443
2134,0.20394
2135,0.00517
2136,0.00992
2137,0.09592
2138,0.07247
2139,0.05894
2140,0.08005
2141,0.12936
2142,0.28073
2143,0.23276
2144,0.039
2145,0.03951
2146,0.02421
2147,0.00996
2148,0.25252
2149,0.5884
2150,0.5538
2151,0.36534
2152,0.38077
2153,0.5522
2154,0.36363
2155,0.4203
2156,0.2867
2157,0.3884
2158,0.46749
2159,0.44738
2160,0.38514
2161,0.33797
2162,0.24335
2163,0.11245
2164,0.09925
2165,0.18137
2166,0.25698
2167,0.24174
2168,0.14611
2169,0.09062
2170,0.13222
2171,0.12584
2172,0.14352
2173,0.23492
2174,0.08755
2175,0.09699
2176,0.26593
2177,0.31595
2178,0.32556
2179,0.41624
2180,0.47523
2181,0.55412
2182,0.51004
2183,0.33536
2184,0.23784
2185,0.2263
2186,0.17817
2187,0.11228
2188,0.20681
2189,0.32739
2190,0.798
2191,0.32055
2192,0.19938
2193,0.1932
2194,0.17229
2195,0.38723
2196,1.2927
2197,0.95954
2198,0.84436
2199,0.87518
2200,0.67299
2201,0.41844
2202,0.60767
2203,0.50158
2204,0.8118
2205,0.68891
2206,0.7128
2207,0.45941
2208,0.39951
2209,0.21871
2210,0.15754
2211,0.19448
2212,0.17168
2213,0.33052
2214,0.84521
2215,0.64918
2216,0.31051
2217,0.18381
2218,0.12399
2219,0.19288
2220,0.91379
2221,0.83912
2222,0.71059
2223,0.70715
2224,0.85316
2225,1.23845
2226,0.91092
2227,0.54977
2228,0.66609
2229,0.53386
2230,0.3578
2231,0.08133
2232,0.03129
2233,0.00166
2234,-0.01557
2235,0.00626
2236,0.06919
2237,0.3788
2238,0.73719
2239,1.08012
2240,0.74443
2241,0.78472
2242,0.53816
2243,0.19262
2244,0.1408
2245,0.31965
2246,0.45321
2247,0.52849
2248,0.62558
2249,0.64243
2250,0.8457
2251,1.23467
2252,0.93521
2253,0.81308
2254,0.82551
2255,0.85944
2256,0.61048
2257,0.37673
2258,0.25154
2259,0.34395
2260,0.29076
2261,0.54775
2262,0.77372
2263,0.75526
2264,0.69134
2265,1.08156
2266,1.08145
2267,0.74281
2268,0.35773
2269,0.3126
2270,0.53405
2271,0.60282
2272,0.70969
2273,0.95741
2274,1.20978
2275,1.3402
2276,1.24737
2277,0.76971
2278,0.62212
2279,0.38019
2280,0.16998
2281,0.02766
2282,-0.01158
2283,-0.00387
2284,0.0797
2285,0.22335
2286,0.82046
2287,0.794
2288,1.23032
2289,1.27926
2290,1.08301
2291,0.48539
2292,0.35065
2293,0.44863
2294,0.61687
2295,0.88381
2296,0.86925
2297,0.89865
2298,0.53651
2299,0.95654
2300,0.71093
2301,0.81283
2302,0.87985
2303,0.89344
2304,0.87542
2305,0.97688
2306,0.57711
2307,0.44344
2308,0.56841
2309,0.67217
2310,0.62631
2311,0.84587
2312,0.72745
2313,0.74883
2314,0.48379
2315,0.57758
2316,0.45849
2317,0.1833
2318,0.18378
2319,0.27852
2320,0.35378
2321,1.01383
2322,0.94524
2323,0.77684
2324,1.00443
2325,0.72001
2326,0.621
2327,0.55646
2328,0.42783
2329,0.27512
2330,0.55958
2331,0.8385
2332,0.78755
2333,0.94487
2334,0.78774
2335,0.59681
2336,0.32756
2337,0.09332
2338,0.06393
2339,-0.02051
2340,-0.01276
2341,0.16839
2342,0.22443
2343,0.18236
2344,0.2305
2345,0.28865
2346,0.53326
2347,0.78325
2348,0.88911
2349,0.08665
2350,0.06116
2351,0.02097
2352,-0.02813
2353,-0.04105
2354,-0.0382
2355,-0.03723
2356,0.00572
2357,0.13633
2358,0.37034
2359,0.09426
2360,0.09735
2361,0.03253
2362,0.02715
2363,0.0764
2364,0.05905
2365,0.03373
2366,0.01099
2367,0.11471
2368,0.2862
2369,0.47526
2370,0.67382
2371,0.65139
2372,0.7519
2373,0.5977
2374,0.63795
2375,0.40526
2376,0.49453
2377,0.16244
2378,0.12496
2379,-0.00106
2380,0.04765
2381,0.2411
2382,0.7922
2383,0.7592
2384,0.65696
2385,0.64521
2386,0.6708
2387,0.78409
2388,0.8042
2389,0.66273
2390,0.649
2391,0.75346
2392,0.754535
2393,0.9198850000000001
2394,0.9312199999999999
2395,0.7915700000000001
2396,0.733625
2397,0.68814
2398,0.752105
2399,0.66127
2400,0.673025
2401,0.6849999999999999
2402,0.6671699999999999
2403,0.5256850000000001
2404,0.541255
2405,0.8002400000000001
2406,1.078095
2407,0.963895
2408,0.7186899999999999
2409,0.45362
2410,0.29007
2411,0.02601
2412,0.24087
2413,0.61982
2414,0.46061
2415,0.76188
2416,0.78084
2417,1.24804
2418,1.34934
2419,0.92572
2420,0.77764
2421,0.69409
2422,0.40221
2423,0.34408
2424,0.18861
2425,0.27904
2426,0.02454
2427,0.02874
2428,-0.04947
2429,0.03813
2430,0.35015
2431,0.41692
2432,0.71651
2433,0.4073
2434,0.39474
2435,0.03624
2436,0.39538
2437,0.21649
2438,0.44014
2439,0.39944
2440,0.49095
2441,1.06803
2442,1.54026
2443,1.21113
2444,1.3712
2445,1.13168
2446,0.67312
2447,0.39733
2448,0.5312749999999999
2449,0.504795
2450,0.48522000000000004
2451,0.482695
2452,0.49680499999999994
2453,0.6523950000000001
2454,0.749925
2455,0.65749
2456,0.6178250000000001
2457,0.536465
2458,0.554475
2459,0.554875
2460,0.561295
2461,0.557465
2462,0.54472
2463,0.58518
2464,0.575245
2465,0.577545
2466,0.541095
2467,0.5616450000000001
2468,0.5547300000000001
2469,0.564175
2470,0.504025
2471,0.485895
2472,0.525335
2473,0.50144
2474,0.62568
2475,0.56295
2476,0.548385
2477,0.67266
2478,0.83398
2479,0.8504100000000001
2480,0.6561250000000001
2481,0.5285850000000001
2482,0.49739
2483,0.510355
2484,0.512105
2485,0.491155
2486,0.59084
2487,0.643275
2488,0.658965
2489,0.717885
2490,0.75034
2491,0.7880050000000001
2492,0.79873
2493,0.7262550000000001
2494,0.69119
2495,0.5172
2496,0.47892500000000005
2497,0.45095
2498,0.456935
2499,0.487995
2500,0.48753
2501,0.565685
2502,0.897965
2503,0.8531299999999999
2504,0.778225
2505,0.670975
2506,
2507,0.54248
2508,0.56857
2509,0.54813
2510,0.62164
2511,0.601055
2512,0.6054200000000001
2513,0.740665
2514,0.801595
2515,0.843265
2516,0.92445
2517,0.65093
2518,0.58004
2519,0.5721700000000001
2520,0.509585
2521,0.5281
2522,0.55479
2523,0.539515
2524,0.486585
2525,0.622465
2526,0.966275
2527,0.7302350000000001
2528,0.5528
2529,0.5229250000000001
2530,0.48760499999999996
2531,0.558065
2532,0.5647249999999999
2533,0.5309
2534,0.473775
2535,0.54105
2536,0.645905
2537,0.6372249999999999
2538,0.674005
2539,0.61732
2540,0.589565
2541,0.500845
2542,0.46515500000000004
2543,0.48545499999999997
2544,0.54967
2545,0.487825
2546,0.472105
2547,0.456015
2548,0.47917000000000004
2549,0.548175
2550,0.692515
2551,0.536405
2552,0.537025
2553,0.548475
2554,0.53276
2555,0.48114999999999997
2556,0.52376
2557,0.58493
2558,0.637085
2559,0.6156900000000001
2560,0.6806949999999999
2561,0.692485
2562,0.60214
2563,0.55287
2564,0.67384
2565,0.54241
2566,0.529915
2567,0.485755
2568,0.533965
2569,0.496785
2570,0.46837
2571,0.477875
2572,0.47453999999999996
2573,0.6305000000000001
2574,0.6437149999999999
2575,0.48402999999999996
2576,0.50042
2577,0.47724999999999995
2578,0.48829999999999996
2579,0.6199749999999999
2580,0.6348550000000001
2581,0.69818
2582,0.541945
2583,0.49141500000000005
2584,0.55871
2585,0.59819
2586,0.724295
2587,0.702955
2588,0.793265
2589,0.8793799999999999
2590,0.900775
2591,0.78871
2592,0.527815
2593,0.47777
2594,0.436465
2595,0.45297
2596,0.47696
2597,0.631535
2598,0.78213
2599,0.698465
2600,0.53975
2601,0.47067499999999995
2602,0.432495
2603,0.4341
2604,0.442695
2605,0.43672500000000003
2606,0.445735
2607,0.48915
2608,0.551055
2609,0.57465
2610,0.6247400000000001
2611,0.598025
2612,0.624745
2613,0.665855
2614,0.6745249999999999
2615,0.638595
2616,0.54121
2617,0.5056700000000001
2618,0.509175
2619,0.49363
2620,0.52866
2621,0.7064349999999999
2622,0.632725
2623,0.563885
2624,0.5373
2625,0.582705
2626,0.54041
2627,0.48833
2628,0.5480700000000001
2629,0.69555
2630,0.6950200000000001
2631,0.62563
2632,0.6439950000000001
2633,0.88043
2634,0.825805
2635,0.724525
2636,0.598595
2637,0.547565
2638,0.6294649999999999
2639,0.650205
2640,0.5438500000000001
2641,0.60042
2642,0.614195
2643,0.632
2644,0.618395
2645,0.7442749999999999
2646,0.8543449999999999
2647,0.93312
2648,0.771855
2649,0.770475
2650,0.877015
2651,0.71954
2652,0.474115
2653,0.527715
2654,0.70883
2655,0.77685
2656,0.748705
2657,0.793545
2658,0.95872
2659,1.318835
2660,1.2818049999999999
2661,0.83239
2662,0.67048
2663,0.5461050000000001
2664,0.503065
2665,0.4852
2666,0.569485
2667,0.6791
2668,0.744165
2669,0.948575
2670,1.18614
2671,1.1728100000000001
2672,0.96044
2673,0.842015
2674,0.751735
2675,0.60048
2676,0.9529449999999999
2677,0.983005
2678,0.852725
2679,0.88886
2680,1.104295
2681,1.228345
2682,1.505265
2683,1.544775
2684,1.175745
2685,0.94789
2686,0.795295
2687,0.71309
2688,0.677375
2689,0.6714800000000001
2690,0.794115
2691,0.7903
2692,0.78521
2693,0.868435
2694,1.040815
2695,1.29658
2696,1.28267
2697,1.095555
2698,0.866785
2699,0.584195
2700,0.55306
2701,0.53527
2702,0.39792
2703,0.38743
2704,0.42977
2705,0.44442
2706,0.46626
2707,0.44752
2708,0.39608
2709,0.34222
2710,0.31135
2711,0.27884
2712,0.26559
2713,0.2636
2714,0.31215
2715,0.31344
2716,0.40598
2717,0.61019
2718,0.93537
2719,0.99143
2720,0.56051
2721,0.42598
2722,0.393
2723,0.44172
2724,0.36026
2725,0.35908
2726,0.38976
2727,0.3908
2728,0.40106
2729,0.4014
2730,0.3481
2731,0.33115
2732,0.57954
2733,0.44251
2734,0.37183
2735,0.24804
2736,0.35583
2737,0.36043
2738,0.28165
2739,0.22143
2740,0.22286
2741,0.27549
2742,0.3608
2743,0.43733
2744,0.37094
2745,0.41984
2746,0.37604
2747,0.39891
2748,0.34314
2749,0.33852
2750,0.39767
2751,0.38353
2752,0.3243
2753,0.30969
2754,0.29706
2755,0.33072
2756,0.41938
2757,0.82203
2758,0.38672
2759,0.31619
2760,0.23732
2761,0.26449
2762,0.23781
2763,0.24866
2764,0.28194
2765,0.33212
2766,0.46023
2767,0.51458
2768,0.38567
2769,0.56035
2770,0.73519
2771,0.329
2772,0.36195
2773,0.37706
2774,0.34641
2775,0.35976
2776,0.37195
2777,0.35556
2778,0.35323
2779,0.33894
2780,0.39324
2781,0.29264
2782,0.26959
2783,0.22876
2784,0.18481
2785,0.18277
2786,0.16656
2787,0.20466
2788,0.26994
2789,0.31511
2790,0.51578
2791,0.62814
2792,0.39364
2793,0.40716
2794,0.39462
2795,0.48183
2796,0.39848
2797,0.72844
2798,0.39034
2799,0.36273
2800,0.34034
2801,0.34807
2802,0.35463
2803,0.36509
2804,0.32501
2805,0.48658
2806,0.69922
2807,0.32641
2808,0.21476
2809,0.20256
2810,0.17394
2811,0.16907
2812,0.23723
2813,0.26374
2814,0.32336
2815,0.3928
2816,0.36947
2817,0.3953
2818,0.35156
2819,0.28357
2820,0.27647
2821,0.29378
2822,0.27195
2823,0.49875
2824,0.67604
2825,0.62693
2826,0.78804
2827,1.06885
2828,0.99514
2829,0.72609
2830,0.73931
2831,0.65534
2832,0.48324
2833,0.45866
2834,0.37403
2835,0.3483
2836,0.31158
2837,0.38931
2838,0.38454
2839,0.23914
2840,0.27732
2841,0.40252
2842,0.47164
2843,0.59333
2844,0.52303
2845,0.45423
2846,0.29305
2847,0.80373
2848,0.7111
2849,0.80301
2850,1.16376
2851,0.85062
2852,0.70126
2853,0.78244
2854,0.60098
2855,0.14223
2856,0.16166
2857,0.14688
2858,0.11547
2859,0.12535
2860,0.21662
2861,0.44294
2862,0.64078
2863,0.26705
2864,0.23923
2865,0.27696
2866,0.29368
2867,0.2727
2868,0.26829
2869,0.2909
2870,0.28671
2871,0.28384
2872,0.27697
2873,0.32488
2874,0.27098
2875,0.26948
2876,0.37472
2877,0.17472
2878,0.24661
2879,0.13768
2880,0.18843
2881,0.21774
2882,0.26914
2883,0.44111
2884,0.23571
2885,0.40796
2886,0.58692
2887,0.53551
2888,0.66015
2889,0.31988
2890,0.15876
2891,0.14627
2892,0.14179
2893,0.23277
2894,0.17714
2895,0.16285
2896,0.18514
2897,0.1558
2898,0.16286
2899,0.14004
2900,0.16015
2901,0.16211
2902,0.29024
2903,0.64102
2904,0.65499
2905,0.45416
2906,0.18203
2907,0.11666
2908,0.14807
2909,0.36428
2910,0.85456
2911,0.55335
2912,0.50613
2913,0.31503
2914,0.26485
2915,0.25452
2916,0.24368
2917,0.23187
2918,0.19014
2919,0.22784
2920,0.20542
2921,0.18031
2922,0.18029
2923,0.20479
2924,0.24697
2925,0.13968
2926,0.11975
2927,0.14266
2928,0.07498
2929,0.06424
2930,0.07325
2931,0.03857
2932,0.05568
2933,0.12034
2934,0.19053
2935,0.31933
2936,0.24425
2937,0.20535
2938,0.15929
2939,0.23614
2940,0.17589
2941,0.19061
2942,0.21091
2943,0.27743
2944,0.37967
2945,0.47459
2946,0.69739
2947,0.84664
2948,0.64432
2949,0.71769
2950,0.82598
2951,0.27456
2952,0.28005
2953,0.19384
2954,0.15379
2955,0.12996
2956,0.16061
2957,0.14849
2958,0.37378
2959,0.37563
2960,0.59942
2961,0.30441
2962,0.1803
2963,0.20443
2964,0.19209
2965,0.15157
2966,0.20649
2967,0.72844
2968,0.99313
2969,0.58064
2970,0.57489
2971,0.74191
2972,0.44971
2973,0.11225
2974,0.11911
2975,0.07917
2976,0.00412
2977,-0.02849
2978,-0.00346
2979,0.01149
2980,-0.01956
2981,0.06641
2982,0.07842
2983,0.2165
2984,0.35562
2985,0.09506
2986,0.10909
2987,0.11287
2988,0.06915
2989,0.07693
2990,0.11621
2991,0.35532
2992,0.0813
2993,0.06539
2994,0.06373
2995,0.2052
2996,0.65288
2997,0.09425
2998,0.07798
2999,0.05915
3000,-0.00894
3001,-0.01849
3002,0.04476
3003,0.1193
3004,0.14895
3005,0.14949
3006,0.42124
3007,0.0489
3008,-0.01431
3009,0.01856
3010,0.08857
3011,0.20054
3012,0.22754
3013,0.0348
3014,0.02667
3015,0.00812
3016,0.01285
3017,0.04669
3018,0.06649
3019,0.05356
3020,-0.00723
3021,0.02203
3022,-0.00504
3023,-0.04779
3024,0.350935
3025,0.331005
3026,0.31613
3027,0.32157
3028,0.30388499999999996
3029,0.542905
3030,0.53225
3031,0.57237
3032,0.40156
3033,0.2068
3034,0.43444
3035,0.38337
3036,1.03362
3037,0.89218
3038,0.63108
3039,0.51372
3040,0.47615
3041,0.59952
3042,0.67895
3043,0.75825
3044,0.84101
3045,0.62154
3046,0.75696
3047,0.45234
3048,0.372545
3049,0.39772
3050,0.44881000000000004
3051,0.40541000000000005
3052,0.430795
3053,0.21017
3054,0.48065
3055,0.43979
3056,0.54709
3057,0.46081
3058,0.65548
3059,0.4744
3060,0.54876
3061,0.6115
3062,0.7679
3063,1.24829
3064,1.43037
3065,1.51847
3066,1.34008
3067,0.75348
3068,0.92808
3069,0.73812
3070,0.90439
3071,0.72909
3072,0.5881
3073,0.45488
3074,0.47001
3075,0.43856
3076,0.45579
3077,0.68678
3078,0.92268
3079,0.98457
3080,1.26013
3081,1.20959
3082,0.99859
3083,0.45948
3084,0.50593
3085,0.50151
3086,0.52979
3087,0.46572
3088,0.89533
3089,0.41951
3090,0.37896
3091,0.41208
3092,0.90103
3093,1.39041
3094,0.60486
3095,0.32295
3096,0.31733
3097,0.39463
3098,0.4119
3099,0.36821
3100,0.46128
3101,0.6798
3102,0.94208
3103,1.05901
3104,0.87619
3105,0.6077
3106,0.5484
3107,0.54367
3108,0.77514
3109,0.84174
3110,0.68992
3111,0.69765
3112,0.67173
3113,0.91784
3114,0.77528
3115,0.77852
3116,0.36636
3117,0.50602
3118,0.43701
3119,0.46479
3120,0.43257
3121,0.40124
3122,0.34322
3123,0.3313
3124,0.33488
3125,0.60226
3126,1.10371
3127,0.77267
3128,0.54076
3129,0.50081
3130,0.42658
3131,0.45851
3132,0.41502
3133,0.30838
3134,0.38575
3135,0.70843
3136,0.77865
3137,1.03895
3138,1.30079
3139,0.71397
3140,0.50053
3141,0.52732
3142,0.32775
3143,0.47481
3144,0.32263
3145,0.29454
3146,0.34273
3147,0.43318
3148,0.27822
3149,0.31931
3150,0.30473
3151,0.43353
3152,0.29688
3153,0.26599
3154,0.27194
3155,0.31707
3156,0.32793
3157,0.35625
3158,0.27302
3159,0.27155
3160,0.28648
3161,0.31653
3162,0.26656
3163,0.25684
3164,0.23715
3165,0.21255
3166,0.22165
3167,0.23787
3168,0.30539
3169,0.3266
3170,0.18913
3171,0.19545
3172,0.18205
3173,0.2131
3174,0.36437
3175,0.23666
3176,0.27829
3177,0.25044
3178,0.2615
3179,0.29787
3180,0.27773
3181,0.29858
3182,0.21146
3183,0.24712
3184,0.62557
3185,0.47267
3186,0.3236
3187,0.36992
3188,0.3886
3189,0.5112
3190,0.3392
3191,0.33083
3192,0.24681
3193,0.21329
3194,0.20255
3195,0.21558
3196,0.21833
3197,0.30523
3198,0.37482
3199,0.28004
3200,0.23289
3201,0.22345
3202,0.22427
3203,0.31262
3204,0.23217
3205,0.23291
3206,0.40759
3207,0.3659
3208,0.25355
3209,0.65031
3210,0.64678
3211,0.60862
3212,0.53294
3213,0.74965
3214,0.57178
3215,0.40264
3216,0.37577
3217,0.32993
3218,0.26755
3219,0.25602
3220,0.296
3221,0.44942
3222,0.78491
3223,1.35441
3224,1.61478
3225,0.84198
3226,1.0985
3227,0.92479
3228,0.80867
3229,0.475
3230,0.31539
3231,0.33043
3232,0.35036
3233,0.65228
3234,0.45486
3235,0.40422
3236,0.77832
3237,0.62215
3238,0.41745
3239,0.25586
3240,0.29886
3241,0.17072
3242,0.13291
3243,0.11482
3244,0.18917
3245,0.32601
3246,0.88674
3247,0.85057
3248,0.30916
3249,0.18788
3250,0.19261
3251,0.23245
3252,0.21229
3253,0.25281
3254,0.25921
3255,0.26456
3256,0.27068
3257,0.23729
3258,0.26461
3259,0.27814
3260,0.27907
3261,0.25161
3262,0.23728
3263,0.16762
3264,0.15452
3265,0.14105
3266,0.1334
3267,0.11947
3268,0.11892
3269,0.31209
3270,0.59782
3271,0.38232
3272,0.30712
3273,0.25776
3274,0.33674
3275,0.25421
3276,0.26295
3277,0.26702
3278,0.23845
3279,0.25224
3280,0.27014
3281,0.30242
3282,0.22001
3283,0.22421
3284,0.22698
3285,0.19027
3286,0.17126
3287,0.16668
3288,0.10336
3289,0.1228
3290,0.14993
3291,0.19815
3292,0.23988
3293,0.63328
3294,1.23123
3295,1.1349
3296,0.67078
3297,0.45671
3298,0.25942
3299,0.23135
3300,0.257
3301,0.24547
3302,0.26027
3303,0.29572
3304,0.24502
3305,0.3346
3306,0.43339
3307,1.18852
3308,0.88659
3309,0.88221
3310,0.57456
3311,0.60724
3312,0.58959
3313,0.48868
3314,0.53393
3315,0.34647
3316,0.38686
3317,0.50809
3318,0.80754
3319,0.68137
3320,0.2766
3321,0.18476
3322,0.19245
3323,0.20578
3324,0.18696
3325,0.22043
3326,0.48184
3327,0.39902
3328,0.21322
3329,0.20717
3330,0.19621
3331,0.23697
3332,0.19331
3333,0.28032
3334,0.19881
3335,0.17527
3336,0.17906
3337,0.08382
3338,0.13356
3339,0.10564
3340,0.16158
3341,0.12723
3342,0.18453
3343,0.15914
3344,0.12347
3345,0.14437
3346,0.14477
3347,0.12578
3348,0.13977
3349,0.14593
3350,0.11881
3351,0.11274
3352,0.10996
3353,0.1214
3354,0.12529
3355,0.17192
3356,0.15079
3357,0.20252
3358,0.27473
3359,0.28358
3360,0.19169
3361,0.14835
3362,0.125
3363,0.11498
3364,0.11511
3365,0.30547
3366,0.4537
3367,0.54342
3368,0.37559
3369,0.25721
3370,0.20347
3371,0.20365
3372,0.1761
3373,0.16711
3374,0.16894
3375,0.15314
3376,0.15637
3377,0.14539
3378,0.1301
3379,0.12979
3380,0.20402
3381,0.13643
3382,0.12605
3383,0.22864
3384,0.20697
3385,0.60011
3386,0.69049
3387,0.33846
3388,0.27716
3389,0.68502
3390,1.07183
3391,0.25159
3392,0.16962
3393,0.20772
3394,0.13691
3395,0.1981
3396,0.17661
3397,0.19414
3398,0.15622
3399,0.20087
3400,0.21993
3401,0.1765
3402,0.25864
3403,0.20011
3404,0.27499
3405,0.2412
3406,0.15856
3407,0.14344
3408,0.03949
3409,0.04963
3410,0.04197
3411,0.09548
3412,0.14517
3413,0.29308
3414,0.53759
3415,0.42465
3416,0.36969
3417,0.36972
3418,0.29838
3419,0.26706
3420,0.36264
3421,0.26097
3422,0.29942
3423,0.3044
3424,0.28682
3425,0.27388
3426,0.4444
3427,0.33143
3428,0.44244
3429,0.54024
3430,0.42154
3431,0.31237
3432,0.18481
3433,0.18492
3434,0.12637
3435,0.16557
3436,0.16607
3437,0.29783
3438,0.68594
3439,0.49366
3440,0.36469
3441,0.33346
3442,0.34156
3443,0.25472
3444,0.28898
3445,0.26131
3446,0.25855
3447,0.292
3448,0.28437
3449,0.22885
3450,0.20978
3451,0.19448
3452,0.2477
3453,0.19003
3454,0.15349
3455,0.16936
3456,0.19222
3457,0.28075
3458,0.27853
3459,0.31602
3460,0.40944
3461,0.52824
3462,0.60017
3463,0.38978
3464,0.24707
3465,0.27217
3466,0.27801
3467,0.28731
3468,0.25506
3469,0.233
3470,0.2623
3471,0.27009
3472,0.26746
3473,0.25164
3474,0.30004
3475,0.34032
3476,0.25628
3477,0.24922
3478,0.21412
3479,0.22269
3480,0.16861
3481,0.1702
3482,0.16476
3483,0.17225
3484,0.15275
3485,0.27289
3486,0.36283
3487,0.39384
3488,0.28955
3489,0.24821
3490,0.26032
3491,0.22054
3492,0.25473
3493,0.24522
3494,0.23662
3495,0.19657
3496,0.19918
3497,0.19862
3498,0.19913
3499,0.18153
3500,0.23301
3501,0.23885
3502,0.16534
3503,0.15084
3504,0.15792
3505,0.34759
3506,0.29207
3507,0.25067
3508,0.21591
3509,0.32167
3510,0.44171
3511,0.44892
3512,0.5082
3513,0.55009
3514,0.57419
3515,0.50681
3516,0.39903
3517,0.27779
3518,0.29503
3519,0.23859
3520,0.17597
3521,0.22036
3522,0.18785
3523,0.25807
3524,0.20843
3525,0.20523
3526,0.16151
3527,0.13531
3528,0.11923
3529,0.12492
3530,0.11456
3531,0.10578
3532,0.13636
