,Centro_de_Alto_Rendimiento_CO_pmm
1867,1.03522
1868,0.77296
1869,0.96038
1870,0.9865
1871,0.75236
1872,0.81059
1873,0.93733
1874,0.88217
1875,0.88458
1876,0.75477
1877,0.88789
1878,1.0433
1879,1.58108
1880,1.77572
1881,1.26084
1882,1.42546
1883,1.18572
1884,1.12847
1885,1.06891
1886,1.4357
1887,1.38189
1888,1.44408
1889,1.57325
1890,1.47656
1891,1.45606
1892,1.02843
1893,1.14688
1894,0.99682
1895,0.93846
1896,0.95325
1897,0.91664
1898,0.68959
1899,0.60056
1900,0.55492
1901,0.74218
1902,1.56015
1903,1.43994
1904,1.10977
1905,1.09541
1906,0.78881
1907,0.79238
1908,0.84693
1909,1.01154
1910,0.99979
1911,1.13564
1912,1.29371
1913,1.32411
1914,1.46855
1915,1.26019
1916,1.48658
1917,0.96462
1918,0.88476
1919,0.79755
1920,0.55695
1921,0.5761
1922,0.45906
1923,0.34859
1924,0.34635
1925,0.4103
1926,1.14167
1927,2.25577
1928,1.59271
1929,1.50899
1930,1.13874
1931,0.90465
1932,0.70216
1933,1.46444
1934,1.22723
1935,1.08302
1936,1.36892
1937,1.14266
1938,1.27565
1939,1.26168
1940,1.2621
1941,1.24037
1942,1.26024
1943,1.06544
1944,1.05436
1945,0.92774
1946,0.9145
1947,0.81115
1948,0.76517
1949,0.8416
1950,1.11654
1951,0.94077
1952,0.67697
1953,0.67707
1954,0.82938
1955,0.82
1956,0.96583
1957,1.00994
1958,0.93768
1959,0.88962
1960,1.10866
1961,1.1625
1962,1.13104
1963,1.42089
1964,1.34193
1965,1.41606
1966,1.66595
1967,1.71131
1968,1.61589
1969,0.90666
1970,0.83971
1971,0.86149
1972,0.83266
1973,0.60232
1974,0.71726
1975,0.71149
1976,0.62134
1977,0.60546
1978,0.69674
1979,0.75247
1980,0.63321
1981,0.65188
1982,0.63521
1983,0.68118
1984,0.77209
1985,0.65891
1986,0.66013
1987,0.65233
1988,0.55234
1989,1.02094
1990,1.1299
1991,0.64812
1992,0.74438
1993,0.87966
1994,0.7658
1995,0.66712
1996,0.59339
1997,0.60181
1998,0.77506
1999,0.82302
2000,0.54012
2001,0.68489
2002,0.8211
2003,0.9577
2004,1.0066
2005,1.17938
2006,1.1677
2007,1.14751
2008,1.17586
2009,1.16985
2010,1.16407
2011,1.33382
2012,1.36185
2013,1.49208
2014,1.33888
2015,0.91932
2016,0.89577
2017,0.87824
2018,0.64005
2019,0.64229
2020,0.72679
2021,0.85614
2022,2.15807
2023,2.54976
2024,0.89314
2025,0.53653
2026,0.62397
2027,0.8402
2028,0.9436
2029,1.078
2030,1.10447
2031,1.01866
2032,0.96555
2033,1.03561
2034,1.64188
2035,1.56306
2036,1.51562
2037,1.45171
2038,1.33842
2039,1.29032
2040,1.20361
2041,1.12678
2042,0.92373
2043,0.90331
2044,0.77972
2045,0.90517
2046,1.78241
2047,2.05838
2048,1.31239
2049,0.94239
2050,1.05055
2051,0.85545
2052,0.92412
2053,1.06016
2054,1.21837
2055,1.15596
2056,1.1002
2057,1.08603
2058,1.55219
2059,1.57134
2060,1.97978
2061,0.84889
2062,0.85155
2063,0.92838
2064,0.77715
2065,0.52995
2066,0.71997
2067,0.59884
2068,0.6114
2069,0.68138
2070,1.48447
2071,2.40179
2072,1.88765
2073,2.0767
2074,2.18461
2075,2.03821
2076,1.49617
2077,1.55279
2078,1.24903
2079,1.18386
2080,1.39963
2081,1.48199
2082,1.64344
2083,1.77202
2084,1.85526
2085,1.27088
2086,1.30581
2087,1.25855
2088,0.99035
2089,0.8763
2090,0.70596
2091,0.65536
2092,0.65254
2093,0.70699
2094,0.63002
2095,1.20648
2096,0.99934
2097,0.79036
2098,0.80569
2099,1.13914
2100,0.88425
2101,1.03245
2102,0.99301
2103,1.47849
2104,1.3073
2105,1.62366
2106,2.12713
2107,2.62523
2108,2.11373
2109,2.23219
2110,1.62868
2111,1.03746
2112,0.92608
2113,0.70604
2114,0.76014
2115,0.69905
2116,0.61506
2117,0.62686
2118,0.85297
2119,1.09859
2120,1.67923
2121,1.31369
2122,0.92841
2123,0.96265
2124,0.87152
2125,0.99954
2126,1.06456
2127,0.78495
2128,0.84876
2129,0.86619
2130,0.96341
2131,0.86947
2132,0.55737
2133,0.77979
2134,0.80282
2135,0.4887
2136,0.48697
2137,0.89443
2138,0.79291
2139,0.96091
2140,0.76283
2141,0.71281
2142,0.74578
2143,0.65288
2144,0.66765
2145,0.78088
2146,0.66103
2147,0.83344
2148,0.91488
2149,0.91213
2150,0.91028
2151,0.99072
2152,0.93646
2153,0.87115
2154,0.75451
2155,0.82474
2156,0.82875
2157,0.59771
2158,0.66718
2159,0.83975
2160,0.56989
2161,0.46531
2162,0.37693
2163,0.27272
2164,0.30649
2165,0.37957
2166,1.05747
2167,1.98294
2168,2.04562
2169,1.11509
2170,0.60752
2171,0.66055
2172,1.06553
2173,1.06729
2174,0.89902
2175,1.17243
2176,1.15635
2177,1.35735
2178,1.49341
2179,1.50934
2180,0.97196
2181,1.06964
2182,1.11264
2183,0.68094
2184,0.71385
2185,0.65789
2186,0.64213
2187,0.54942
2188,0.47694
2189,0.69293
2190,1.66359
2191,1.76258
2192,1.953
2193,1.78462
2194,1.81043
2195,1.45777
2196,1.04706
2197,0.80869
2198,0.92271
2199,0.77808
2200,0.92121
2201,1.37935
2202,2.13757
2203,3.35015
2204,4.04694
2205,4.14292
2206,4.3387
2207,0.33599999999999997
2208,2.3719
2209,1.86566
2210,1.72821
2211,1.54761
2212,1.37597
2213,1.47746
2214,1.95922
2215,2.21992
2216,1.42892
2217,1.55101
2218,1.63669
2219,1.66318
2220,1.75613
2221,1.36204
2222,1.23446
2223,1.27314
2224,1.01601
2225,0.8954
2226,1.2096
2227,0.95471
2228,0.68723
2229,0.75984
2230,0.81919
2231,0.57186
2232,0.39522
2233,0.36787
2234,0.26083
2235,0.28167
2236,0.2829
2237,0.53701
2238,1.11338
2239,1.16596
2240,1.23672
2241,0.87651
2242,0.56988
2243,0.29151
2244,0.26885
2245,0.29095
2246,0.3416
2247,0.40876
2248,0.56002
2249,0.4752
2250,0.61381
2251,0.50545
2252,0.52992
2253,0.50452
2254,0.49326
2255,0.36037
2256,0.39035
2257,0.46979
2258,0.27875
2259,0.2428
2260,0.30054
2261,0.4552
2262,0.95468
2263,1.02315
2264,1.64072
2265,1.41337
2266,0.53432
2267,0.32263
2268,0.348
2269,0.32155
2270,0.47394
2271,0.58616
2272,0.59378
2273,0.63465
2274,0.89916
2275,1.06639
2276,0.98353
2277,0.68144
2278,0.73377
2279,0.61409
2280,0.6176
2281,0.53295
2282,0.41702
2283,0.41356
2284,0.43044
2285,0.5263
2286,0.67069
2287,1.12322
2288,1.44821
2289,1.01392
2290,0.6969
2291,0.51001
2292,0.5439
2293,0.59893
2294,0.68971
2295,0.61837
2296,0.5208
2297,0.62148
2298,1.02567
2299,1.06569
2300,0.89492
2301,0.74674
2302,0.61194
2303,0.49503
2304,0.35738
2305,0.35053
2306,0.31034
2307,0.28716
2308,0.35491
2309,0.34865
2310,1.19985
2311,0.97205
2312,0.33837
2313,0.13365
2314,0.08081
2315,0.11198
2316,0.2711
2317,0.413
2318,0.44699
2319,0.36617
2320,0.56628
2321,0.88265
2322,0.55819
2323,0.36602
2324,0.41625
2325,0.33784
2326,0.39134
2327,0.50931
2328,0.49079
2329,0.46812
2330,0.56414
2331,0.66244
2332,0.71542
2333,1.00031
2334,1.97663
2335,1.71128
2336,1.08494
2337,0.8554
2338,0.5491
2339,0.35079
2340,0.71283
2341,0.316245
2342,0.68601
2343,0.71224
2344,0.31645
2345,0.29836
2346,0.52633
2347,0.6128
2348,0.21524
2349,0.11026
2350,0.19847
2351,0.18151
2352,0.42614
2353,0.46429
2354,0.48384
2355,0.51188
2356,0.68136
2357,0.60487
2358,0.94682
2359,1.72309
2360,1.81095
2361,1.32835
2362,1.07449
2363,0.49647
2364,0.36087
2365,0.45116
2366,0.36181
2367,0.51079
2368,0.60834
2369,1.25941
2370,1.3087
2371,1.5188
2372,0.9732
2373,1.7282
2374,1.62171
2375,1.26594
2376,1.13565
2377,0.92945
2378,0.85043
2379,0.74157
2380,0.74569
2381,1.09259
2382,2.00877
2383,2.07957
2384,1.37059
2385,1.31684
2386,0.70685
2387,0.90461
2388,0.80757
2389,0.89821
2390,0.86757
2391,1.00832
2392,0.98563
2393,1.24997
2394,2.17528
2395,1.4433
2396,1.26258
2397,1.48111
2398,2.05084
2399,1.92537
2400,1.66117
2401,0.96763
2402,0.40406
2403,0.3258
2404,0.36689
2405,0.51245
2406,1.06668
2407,1.5657
2408,1.3383
2409,1.00552
2410,0.74958
2411,0.91708
2412,1.24393
2413,0.3192
2414,0.3048
2415,0.39325
2416,0.41945
2417,0.56478
2418,0.91872
2419,1.12349
2420,0.71911
2421,0.59435
2422,0.85675
2423,1.17492
2424,0.7105
2425,0.6752
2426,0.60988
2427,0.48798
2428,0.52289
2429,0.71762
2430,1.11075
2431,1.29761
2432,0.82983
2433,0.54348
2434,0.41247
2435,0.34159
2436,0.3601
2437,0.35052
2438,0.34927
2439,0.35508
2440,0.45307
2441,0.51251
2442,0.476
2443,0.65348
2444,0.51395
2445,0.47576
2446,0.48375
2447,0.38345
2448,0.51291
2449,0.57812
2450,0.44485
2451,0.40183
2452,0.37095
2453,0.53405
2454,1.0549
2455,1.16966
2456,0.45045
2457,0.22401
2458,0.1018
2459,0.18882
2460,0.13605
2461,0.14376
2462,0.17512
2463,0.2097
2464,0.27545
2465,0.32733
2466,0.40014
2467,0.49705
2468,0.45784
2469,0.54638
2470,0.6583
2471,0.99625
2472,1.34505
2473,1.2762
2474,1.14577
2475,1.09686
2476,1.3041
2477,1.25016
2478,1.48011
2479,1.17805
2480,0.5916
2481,0.28267
2482,0.12841
2483,-0.04597
2484,-0.01053
2485,0.09152
2486,0.5305
2487,0.46825
2488,0.51653
2489,0.51933
2490,0.73694
2491,0.9675
2492,1.03232
2493,1.35177
2494,0.99988
2495,0.46228
2496,0.47265
2497,0.4354
2498,0.41713
2499,0.47288
2500,0.53626
2501,0.67175
2502,1.14748
2503,1.53387
2504,1.57757
2505,1.14122
2506,0.68034
2507,0.58135
2508,
2509,0.22072000000000003
2510,0.4248
2511,0.38956
2512,0.62002
2513,0.9185
2514,1.16637
2515,1.16423
2516,1.37723
2517,1.49741
2518,1.55243
2519,1.6744
2520,1.50812
2521,1.03587
2522,0.838
2523,0.88198
2524,0.88912
2525,1.023
2526,1.76748
2527,1.677
2528,1.11281
2529,0.41934
2530,0.32227
2531,0.34012
2532,0.41313
2533,0.52059
2534,0.48926
2535,0.4712
2536,0.5144
2537,0.94257
2538,1.06254
2539,1.54674
2540,1.68314
2541,1.62554
2542,1.99295
2543,1.21044
2544,0.84954
2545,0.78692
2546,1.11937
2547,1.21236
2548,1.10501
2549,0.94445
2550,1.56715
2551,2.04163
2552,1.46835
2553,1.00015
2554,0.81498
2555,0.69635
2556,0.62896
2557,0.83307
2558,0.76593
2559,0.61418
2560,0.53757
2561,0.53308
2562,0.90445
2563,0.70988
2564,1.21271
2565,1.02567
2566,1.06386
2567,1.33785
2568,1.59856
2569,1.52055
2570,0.97223
2571,0.85818
2572,0.89893
2573,1.05024
2574,1.14767
2575,1.05421
2576,0.78567
2577,0.50896
2578,0.63993
2579,0.69638
2580,0.64224
2581,0.64219
2582,0.85768
2583,0.85307
2584,0.77364
2585,0.84485
2586,0.8645
2587,1.02893
2588,1.31914
2589,1.60288
2590,1.72909
2591,1.19143
2592,1.17492
2593,1.17025
2594,1.03394
2595,0.84304
2596,0.69616
2597,0.69595
2598,0.82852
2599,0.78115
2600,0.51368
2601,0.44892
2602,0.27508
2603,0.15958
2604,0.03507
2605,0.0253
2606,0.23463
2607,0.2852
2608,0.26673
2609,0.40902
2610,0.5038
2611,0.63847
2612,0.72343
2613,0.72606
2614,0.89858
2615,0.59341
2616,0.39625
2617,0.40687
2618,0.36545
2619,0.32862
2620,0.31404
2621,0.34497
2622,0.4173
2623,0.48409
2624,0.52587
2625,0.34921
2626,0.33038
2627,0.3796
2628,0.53432
2629,0.67485
2630,0.61048
2631,0.41763
2632,0.34557
2633,0.59473
2634,0.63451
2635,1.10994
2636,1.15695
2637,1.05696
2638,0.72673
2639,0.45937
2640,0.57466
2641,0.70039
2642,0.76133
2643,0.57703
2644,0.61907
2645,0.65437
2646,0.71176
2647,0.75692
2648,0.71814
2649,0.51363
2650,0.37872
2651,0.42232
2652,0.63543
2653,0.72404
2654,0.87899
2655,0.6502
2656,0.4651
2657,0.49562
2658,0.54933
2659,0.62648
2660,0.77975
2661,1.01893
2662,0.74671
2663,0.536
2664,0.56423
2665,0.51498
2666,0.50973
2667,0.45475
2668,0.48684
2669,0.63148
2670,1.18399
2671,1.56942
2672,1.87722
2673,1.18212
2674,1.13844
2675,0.83014
2676,0.78734
2677,1.63011
2678,1.60283
2679,1.61451
2680,1.67797
2681,1.56374
2682,2.14579
2683,1.76
2684,1.3946
2685,2.98467
2686,3.55958
2687,1.76982
2688,1.71231
2689,1.32137
2690,1.07263
2691,0.98547
2692,1.02917
2693,1.02785
2694,1.4569
2695,1.53972
2696,1.63505
2697,1.1593
2698,1.41992
2699,2.08179
2700,0.367245
2701,0.382355
2702,1.84242
2703,1.05117
2704,1.23286
2705,1.34926
2706,1.8375
2707,1.84484
2708,1.59404
2709,1.35356
2710,1.16361
2711,0.85827
2712,0.68887
2713,0.53298
2714,0.3591
2715,0.35449
2716,0.48102
2717,0.45654
2718,1.07565
2719,2.1256
2720,1.92254
2721,2.03765
2722,1.76348
2723,1.32202
2724,0.8646
2725,0.77234
2726,0.83465
2727,1.09474
2728,0.97807
2729,1.3812
2730,2.07121
2731,2.26919
2732,2.46521
2733,1.95259
2734,1.97456
2735,1.1366
2736,0.8352
2737,0.66391
2738,0.87055
2739,0.82084
2740,0.89839
2741,1.47312
2742,3.00076
2743,4.7798
2744,3.29188
2745,1.07387
2746,0.65986
2747,0.61736
2748,0.63669
2749,0.71114
2750,0.72308
2751,0.68343
2752,0.76409
2753,1.25429
2754,1.73928
2755,1.63051
2756,1.82125
2757,1.54973
2758,0.74713
2759,0.5373
2760,0.51197
2761,0.48177
2762,0.49347
2763,0.67471
2764,0.62466
2765,0.63462
2766,1.52382
2767,2.22498
2768,1.91661
2769,2.2873
2770,1.04444
2771,0.74794
2772,0.7515
2773,0.81684
2774,1.06717
2775,2.2521
2776,2.43041
2777,2.27542
2778,2.03427
2779,2.05036
2780,4.12706
2781,4.32503
2782,1.55054
2783,1.2607
2784,2.53318
2785,1.50345
2786,0.74112
2787,0.60492
2788,0.73569
2789,0.96541
2790,2.12136
2791,3.27583
2792,2.81528
2793,1.5512
2794,1.01345
2795,0.71961
2796,0.80063
2797,0.79157
2798,0.81114
2799,0.8048
2800,0.77241
2801,0.93047
2802,0.92858
2803,0.80097
2804,1.04316
2805,1.05338
2806,0.75051
2807,0.56067
2808,0.51207
2809,0.48167
2810,0.67618
2811,0.6272
2812,0.5204
2813,0.68193
2814,0.61617
2815,0.62916
2816,0.66113
2817,0.69488
2818,0.59285
2819,0.59034
2820,0.57581
2821,0.64568
2822,0.63524
2823,0.81774
2824,0.64294
2825,0.55572
2826,0.56028
2827,0.55165
2828,0.62873
2829,0.43811
2830,0.46425
2831,0.36276
2832,0.41047
2833,0.414
2834,0.39101
2835,0.44194
2836,0.50567
2837,0.54572
2838,0.6504
2839,0.86244
2840,0.68131
2841,0.6581
2842,
2843,0.70047
2844,0.47951
2845,0.32949
2846,0.2099
2847,0.21505
2848,0.23713
2849,0.35396
2850,0.37655
2851,0.37192
2852,0.24771
2853,0.28999
2854,0.33229
2855,0.29087
2856,0.56054
2857,0.60381
2858,0.40006
2859,0.35598
2860,0.445
2861,0.55193
2862,0.77413
2863,0.86815
2864,0.61005
2865,0.5173
2866,0.43254
2867,0.41458
2868,0.37837
2869,0.39022
2870,0.47711
2871,0.51043
2872,0.49277
2873,0.50399
2874,0.80833
2875,0.92203
2876,1.02367
2877,1.91238
2878,1.84804
2879,0.7439
2880,0.70316
2881,1.08439
2882,1.14599
2883,1.1426
2884,0.93538
2885,1.00294
2886,1.41655
2887,1.3949
2888,0.89798
2889,0.54634
2890,0.41694
2891,0.37267
2892,0.33666
2893,0.33494
2894,0.38514
2895,0.41241
2896,0.46067
2897,0.45702
2898,0.49294
2899,0.50983
2900,0.46137
2901,0.39668
2902,0.46904
2903,0.40128
2904,0.46552
2905,0.41621
2906,0.41993
2907,0.41895
2908,0.48779
2909,0.64554
2910,1.2904
2911,1.2561
2912,0.76242
2913,0.46906
2914,0.34576
2915,0.40308
2916,0.40603
2917,0.41049
2918,0.3403
2919,0.3547
2920,0.3057
2921,0.39371
2922,0.536
2923,0.43331
2924,0.341
2925,0.39148
2926,0.43931
2927,0.26226
2928,0.31969
2929,0.32604
2930,0.30875
2931,0.32534
2932,0.28951
2933,0.40554
2934,0.77524
2935,1.26204
2936,0.94573
2937,0.58082
2938,0.47306
2939,0.4444
2940,0.36255
2941,0.43677
2942,0.34476
2943,0.38065
2944,0.37937
2945,0.37546
2946,0.5859
2947,0.49127
2948,0.56714
2949,0.67207
2950,1.30302
2951,0.61139
2952,0.54022
2953,0.5381
2954,0.5438
2955,0.71208
2956,0.65552
2957,0.66377
2958,0.85643
2959,1.24808
2960,0.72436
2961,0.75834
2962,0.64117
2963,0.56109
2964,0.43542
2965,0.37412
2966,0.28318
2967,0.319
2968,0.3623
2969,0.40647
2970,0.46624
2971,0.7151
2972,0.90093
2973,0.61529
2974,0.43948
2975,0.46311
2976,0.58666
2977,0.73607
2978,0.68679
2979,0.57387
2980,0.47875
2981,0.41457
2982,0.40791
2983,0.4804
2984,0.42254
2985,0.47277
2986,0.42628
2987,0.48207
2988,0.48686
2989,0.31695
2990,0.29483
2991,0.27331
2992,0.28436
2993,0.36059
2994,0.51914
2995,0.38164
2996,0.3472
2997,0.35584
2998,0.36877
2999,0.34675
3000,0.38875
3001,0.36331
3002,0.37186
3003,0.31084
3004,0.32541
3005,0.3777
3006,0.60495
3007,0.87626
3008,0.58765
3009,0.37602
3010,0.39787
3011,0.41251
3012,0.37617
3013,0.22731
3014,
3015,0.86797
3016,1.00904
3017,1.05802
3018,0.75322
3019,0.59725
3020,0.4254
3021,0.40581
3022,0.51347
3023,0.40982
3024,0.36995
3025,0.36677
3026,0.36649
3027,0.41461
3028,0.38394
3029,0.41012
3030,1.15512
3031,1.44606
3032,0.73141
3033,0.61853
3034,0.37775
3035,0.30641
3036,0.25327
3037,0.22558
3038,0.16789
3039,0.20104
3040,0.32875
3041,0.57096
3042,0.82104
3043,0.67697
3044,0.4413
3045,0.40235
3046,0.5209
3047,0.49098
3048,0.51549
3049,0.4007
3050,0.40109
3051,0.38789
3052,0.45006
3053,0.53501
3054,0.96643
3055,1.35757
3056,1.18836
3057,0.72193
3058,0.40139
3059,0.16546
3060,0.13713
3061,0.17063
3062,0.32876
3063,0.27868
3064,0.32838
3065,0.38094
3066,0.73843
3067,0.40302
3068,0.98018
3069,1.49413
3070,1.40036
3071,0.79745
3072,0.82611
3073,0.82046
3074,0.79241
3075,0.72624
3076,0.67605
3077,0.6496
3078,1.06295
3079,1.26973
3080,1.42771
3081,1.07717
3082,0.53967
3083,0.67104
3084,0.68799
3085,0.84279
3086,0.73211
3087,1.14004
3088,0.92567
3089,0.81298
3090,1.31031
3091,1.11166
3092,1.05418
3093,0.73167
3094,0.91619
3095,1.20887
3096,1.16664
3097,0.94877
3098,0.58784
3099,0.51848
3100,0.61799
3101,0.91932
3102,0.97451
3103,1.27337
3104,1.30944
3105,1.17749
3106,0.77152
3107,0.58199
3108,0.45706
3109,0.60711
3110,0.47991
3111,0.35956
3112,0.52367
3113,0.83858
3114,1.18423
3115,1.07729
3116,0.96711
3117,1.19991
3118,1.69211
3119,1.12021
3120,1.77534
3121,1.46064
3122,1.29315
3123,1.14712
3124,1.0368
3125,0.88183
3126,1.29445
3127,1.21218
3128,0.96987
3129,0.89403
3130,0.60612
3131,0.38484
3132,0.33619
3133,0.2486
3134,0.39312
3135,0.19869
3136,0.52961
3137,0.33231
3138,0.51601
3139,0.73254
3140,0.72782
3141,1.15807
3142,1.06505
3143,0.44932
3144,0.54627
3145,0.52361
3146,0.51855
3147,0.46599
3148,0.42503
3149,0.50669
3150,0.6195
3151,0.73632
3152,0.61582
3153,0.55654
3154,0.39827
3155,0.28264
3156,0.23058
3157,0.2068
3158,0.27148
3159,0.37972
3160,0.3806
3161,0.40244
3162,0.46729
3163,0.6665
3164,1.24783
3165,1.56279
3166,1.77692
3167,1.3429
3168,1.1316
3169,1.12345
3170,0.92772
3171,0.74662
3172,0.62438
3173,0.68663
3174,1.39494
3175,1.33186
3176,1.20427
3177,1.01921
3178,0.57013
3179,0.32418
3180,0.41113
3181,1.5494
3182,
3183,
3184,
3185,
3186,
3187,
3188,
3189,
3190,
3191,
3192,
3193,
3194,
3195,
3196,
3197,
3198,
3199,2.28937
3200,1.55317
3201,0.6692
3202,1.062
3203,1.65405
3204,1.17345
3205,1.01009
3206,0.86703
3207,0.50797
3208,0.48996
3209,0.76184
3210,1.24119
3211,1.21775
3212,1.12892
3213,0.95455
3214,0.64419
3215,0.35772
3216,0.2273
3217,0.15864
3218,0.22912
3219,0.0744
3220,0.07326
3221,0.13164
3222,0.65103
3223,0.86388
3224,0.53596
3225,0.25678
3226,0.221
3227,0.02407
3228,0.20494
3229,0.51467
3230,0.70713
3231,0.85714
3232,0.7674
3233,0.68825
3234,0.24691
3235,0.38577
3236,1.58641
3237,2.16422
3238,2.10453
3239,1.02465
3240,1.17727
3241,1.08684
3242,0.62548
3243,0.43485
3244,0.63809
3245,0.87034
3246,1.47864
3247,1.91068
3248,3.32845
3249,4.13079
3250,2.62931
3251,1.31605
3252,1.06529
3253,1.36047
3254,1.64759
3255,1.11736
3256,1.56791
3257,2.87884
3258,4.25243
3259,4.95128
3260,3.81781
3261,3.76967
3262,2.78972
3263,1.24117
3264,0.91007
3265,0.88506
3266,0.8691
3267,0.82187
3268,0.61499
3269,0.46361
3270,1.022
3271,1.52792
3272,1.54933
3273,0.77208
3274,0.39767
3275,0.43749
3276,0.98321
3277,1.05996
3278,1.37084
3279,1.65005
3280,1.9895
3281,3.13006
3282,4.93221
3283,4.76607
3284,3.34566
3285,3.33069
3286,4.6108
3287,2.84567
3288,3.08521
3289,2.76009
3290,1.7436
3291,1.74964
3292,1.62688
3293,1.66819
3294,2.6667
3295,2.77733
3296,1.74248
3297,1.0995
3298,0.99896
3299,1.12845
3300,1.04465
3301,1.46104
3302,1.82158
3303,1.89269
3304,1.39448
3305,1.59965
3306,1.78933
3307,2.22545
3308,1.99068
3309,2.30747
3310,2.18436
3311,1.017
3312,1.05718
3313,1.03761
3314,1.02335
3315,1.23199
3316,1.32537
3317,0.63541
3318,0.90605
3319,0.7165
3320,0.89148
3321,0.5727
3322,0.30712
3323,0.59286
3324,0.87909
3325,1.20695
3326,0.83364
3327,0.73968
3328,0.95792
3329,0.9892
3330,1.11156
3331,1.18806
3332,1.23413
3333,1.4146
3334,1.64159
3335,1.05073
3336,0.78977
3337,0.66381
3338,0.7806
3339,0.72566
3340,0.69932
3341,1.0697
3342,2.145
3343,3.4346
3344,2.89205
3345,2.90966
3346,3.04021
3347,
3348,0.58978
3349,0.42202
3350,0.46963
3351,0.52902
3352,0.56234
3353,0.33193
3354,0.33944
3355,0.35888
3356,0.40867
3357,0.55565
3358,0.96335
3359,0.78559
3360,0.84057
3361,0.8124
3362,0.76121
3363,0.65781
3364,0.61094
3365,0.63764
3366,0.85245
3367,1.73008
3368,1.17982
3369,0.44283
3370,0.32739
3371,0.25137
3372,0.34462
3373,0.31925
3374,0.48574
3375,0.52685
3376,0.64913
3377,0.59425
3378,0.62618
3379,0.49841
3380,0.4313
3381,0.43664
3382,0.38713
3383,0.30614
3384,0.35474
3385,0.3051
3386,0.35218
3387,0.35068
3388,0.3535
3389,0.62032
3390,1.0408
3391,1.31914
3392,1.47533
3393,1.16318
3394,0.24636
3395,0.24885
3396,0.37945
3397,0.58662
3398,0.7056
3399,0.80421
3400,0.77976
3401,0.75365
3402,0.45154
3403,0.40503
3404,0.77597
3405,0.82645
3406,1.27322
3407,1.59796
3408,1.14539
3409,0.97405
3410,0.80951
3411,0.61543
3412,0.56752
3413,0.82805
3414,1.01474
3415,1.73963
3416,2.0545
3417,1.68967
3418,0.98308
3419,0.71066
3420,0.79345
3421,0.7625
3422,1.14775
3423,0.75873
3424,0.71977
3425,0.88982
3426,1.30426
3427,1.9772
3428,2.04192
3429,2.08872
3430,1.30209
3431,1.29014
3432,1.34614
3433,0.99829
3434,0.45685
3435,0.3904
3436,0.38068
3437,0.40063
3438,0.63914
3439,0.90151
3440,1.2152
3441,1.55791
3442,1.43988
3443,1.25691
3444,1.22026
3445,1.25978
3446,1.48205
3447,1.46491
3448,1.24532
3449,1.15985
3450,1.68626
3451,1.77992
3452,2.06879
3453,2.24059
3454,2.8537
3455,2.43757
3456,2.30346
3457,2.23664
3458,2.35242
3459,2.10187
3460,1.61553
3461,1.23213
3462,2.06545
3463,2.55315
3464,1.67952
3465,1.15558
3466,0.65904
3467,0.59645
3468,0.57492
3469,0.66049
3470,0.47186
3471,0.35877
3472,0.65186
3473,0.98731
3474,1.08273
3475,1.54866
3476,1.66821
3477,1.96193
3478,0.95868
3479,0.97885
3480,1.50725
3481,1.67372
3482,1.44064
3483,0.97998
3484,0.77038
3485,0.74745
3486,0.68553
3487,0.59154
3488,0.5511
3489,0.24196
3490,-0.01559
3491,
3492,
3493,
3494,0.165515
3495,0.14707
3496,0.05023
3497,0.25758
3498,0.49566
3499,0.51027
3500,1.27369
3501,1.78857
3502,2.2949
3503,2.1912
3504,2.57159
3505,2.16251
3506,1.29421
3507,0.99968
3508,0.86397
3509,0.95882
3510,1.91951
3511,1.99095
3512,1.29508
3513,0.77106
3514,0.60887
3515,0.63028
3516,0.67108
3517,0.71274
3518,1.11234
3519,1.27532
3520,0.9853
3521,1.10902
3522,1.53256
3523,2.21392
3524,1.86881
3525,0.75356
3526,0.64779
3527,0.96109
3528,0.90724
3529,0.61208
3530,0.59953
3531,0.63168
3532,0.66691
3533,0.90786
3534,1.663
3535,2.02385
3536,1.57256
3537,0.98635
3538,0.52895
3539,-0.00163
3540,0.37178
3541,
3542,0.35306
3543,0.2277
3544,0.19311
3545,0.56866
3546,1.31332
3547,1.60256
3548,1.26185
3549,1.31463
3550,1.21738
3551,1.28869
3552,1.15635
3553,1.28543
3554,1.20316
3555,1.26163
3556,1.05777
3557,1.24079
3558,1.78669
3559,1.99661
3560,1.47097
3561,1.58667
3562,0.98599
3563,0.38291
3564,0.3126
3565,0.28634
3566,0.2402
3567,0.4437
3568,0.48644
3569,0.54817
3570,1.14447
3571,1.60102
3572,1.73901
3573,2.4319
3574,2.36035
3575,1.33525
3576,1.31227
3577,1.24061
3578,0.89353
3579,0.81502
3580,0.82958
3581,1.02106
3582,1.99738
3583,2.26748
3584,1.93195
3585,1.33256
3586,0.94062
3587,1.38517
3588,1.51071
3589,1.21694
3590,0.71116
3591,0.47097
3592,0.68036
3593,1.01072
3594,1.24234
3595,1.23003
3596,0.93847
3597,1.00261
3598,1.177
3599,1.37049
3600,1.48027
3601,1.31548
3602,1.16014
3603,1.0901
3604,1.09254
3605,1.22761
3606,1.45413
3607,1.86917
3608,2.1901
3609,1.80662
3610,1.79485
3611,2.19202
3612,2.05931
3613,2.15603
3614,1.53488
3615,1.29347
3616,0.29987
3617,0.64333
3618,1.19312
3619,1.26622
3620,1.60333
3621,1.59169
3622,1.23382
3623,0.86469
3624,0.88537
3625,0.85146
3626,0.75877
