Carvajal19,Centro19,Kennedy19,Ferias19,PuenteA19,Tunal19,Usaquen19
0.87505,0.51291,0.68506,0.81575,0.95227,0.49142,0.83695
0.62788,0.57812,0.69084,0.73473,1.46345,0.46012,0.78689
0.67243,0.44485,0.70016,0.70236,1.09017,0.44762,0.75804
1.06271,0.40183,0.78256,0.65078,0.81505,0.4603,0.75459
1.44521,0.37095,1.00966,0.68185,0.89674,0.48891,0.74191
1.65406,0.53405,1.54074,0.93536,1.04979,0.55948,0.82149
2.03368,1.0549,1.95661,1.79917,1.89444,1.31103,0.92685
1.49117,1.16966,1.62555,1.099,1.27372,1.5552,0.84488
1.00315,0.45045,1.18402,0.87832,0.95511,0.75258,0.83425
0.97439,0.22401,0.85431,0.74823,0.80648,0.64395,0.80053
0.98584,0.1018,0.79808,0.67662,0.79155,0.56035,0.80515
1.17057,0.18882,0.77806,0.72546,0.83188,0.55736,0.78745
1.15219,0.13605,0.74904,0.65328,0.79018,0.51673,0.78139
1.04074,0.14376,0.79444,0.66565,0.88289,0.6257,0.77173
1.07023,0.17512,0.85787,0.74271,0.79878,0.50064,0.75854
1.27684,0.2097,1.05973,0.7263,0.9374,0.68908,0.77656
1.32643,0.27545,0.95161,0.71557,0.9136,0.58923,0.74599
1.49164,0.32733,1.04232,0.79395,1.1125,0.5899,0.79209
1.66913,0.40014,1.12468,0.87684,1.27741,0.69314,0.75129
1.81164,0.49705,1.37844,0.94161,1.38895,0.74292,0.80649
1.84774,0.45784,0.95764,0.9063,1.32119,0.80575,0.80976
1.82308,0.54638,1.05928,1.08777,1.3294,0.67603,0.85395
1.6189,0.6583,1.1165,0.8275,1.27096,0.6821,0.74575
1.39339,0.99625,0.98301,0.91239,1.38283,0.98748,0.73699
1.02741,1.34505,0.81817,0.98931,1.30789,0.62963,0.81647
1.10108,1.2762,0.8027,1.11132,1.21792,0.51688,0.76868
0.6571,1.14577,0.72964,1.31464,1.08095,0.46355,1.02156
0.88433,1.09686,0.77107,1.11024,1.43589,0.66461,0.8894
1.2351,1.3041,1.27166,0.84505,1.52232,0.71331,0.85597
1.67975,1.25016,1.5308,0.90873,1.42093,0.53287,1.03292
1.57236,1.48011,1.62283,1.31105,1.89002,0.95883,1.25876
1.15002,1.17805,1.50586,1.13862,2.41324,1.04311,1.22602
0.76879,0.5916,0.87243,0.8943,1.37743,0.65995,0.92905
0.64264,0.28267,0.6673,0.7416,2.29359,0.37517,0.67027
0.67054,0.12841,0.57908,0.56595,1.17314,0.44055,0.66418
0.64779,-0.04597,0.54064,0.55587,0.60124,0.47058,0.66691
0.63939,-0.01053,0.50042,0.5297,0.55648,0.47758,0.65611
0.55317,0.09152,0.49004,0.54423,0.61131,0.41889,0.62831
0.48579,0.5305,0.45963,0.75819,0.69354,0.64711,0.81668
0.28815,0.46825,0.43088,0.85927,0.60643,0.60641,0.92815
0.34681,0.51653,0.48274,1.03039,2.18159,1.00212,0.98393
0.57839,0.51933,0.49851,0.97316,1.68873,1.87372,1.05827
0.97382,0.73694,0.93113,1.19978,3.29875,1.52796,1.16078
1.00407,0.9675,0.86813,1.38317,3.17003,1.46248,1.18941
0.73028,1.03232,0.95331,1.28721,1.83313,1.29743,1.22116
0.86477,1.35177,0.86227,1.41154,2.37155,1.10971,1.16541
0.449,0.99988,0.5213,0.97003,2.4565,0.58082,1.10548
0.47313,0.46228,0.52248,0.68349,1.26483,0.61252,0.7736
0.38397,0.47265,0.40783,0.59048,1.83232,0.5507,0.74865
0.34098,0.4354,0.3915,0.57587,2.388,0.48352,0.7034
0.44602,0.41713,0.45768,0.57082,1.19592,0.40841,0.70897
0.3999,0.47288,0.47477,0.59949,0.5334,0.39186,0.74929
0.69922,0.53626,0.61677,0.64823,0.58472,0.45561,0.75936
1.8572,0.67175,1.0951,1.06491,1.07455,0.60453,0.85107
2.91767,1.14748,1.69864,1.57893,1.57264,0.8039,1.28393
2.09129,1.53387,1.26054,1.74577,2.0083,1.26874,1.31046
1.22529,1.57757,1.19294,1.40643,2.97311,1.99594,1.23975
1.47948,1.14122,1.18495,1.11622,1.69604,1.69846,1.04705
1.36517,0.68034,0.94857,0.83406,1.15244,0.83354,0.79142
1.01632,0.58135,0.75172,0.93506,0.82072,,0.77696
0.98362,,0.66019,0.80691,0.78468,0.4407,0.82754
1.12121,0.22072,0.71752,0.89207,0.86529,0.43151,0.77166
1.1564,0.4248,0.77653,0.82987,0.85942,0.4611,0.88068
1.25637,0.38956,0.62394,0.89817,0.41633,0.49173,0.82491
0.65877,0.62002,0.56631,1.3346,0.98016,0.56896,0.83974
0.90032,0.9185,0.6267,1.37013,1.1982,0.77247,1.10043
1.97436,1.16637,0.96682,1.86656,1.44676,0.80057,1.26239
2.07583,1.16423,0.86497,1.33755,2.19723,0.94815,1.30413
2.11133,1.37723,1.01646,1.64496,2.22884,1.58089,1.4763
1.8154,1.49741,0.93288,1.57622,1.90197,0.79746,0.92616
1.73319,1.55243,0.80297,1.55156,2.10758,1.8409,0.78938
1.30317,1.6744,0.67206,1.34272,1.45136,1.27071,0.84414
0.90213,1.50812,0.62661,0.85842,1.95069,0.8869,0.77657
0.78705,1.03587,0.66582,0.78915,2.03734,0.99906,0.7495
0.69186,0.838,0.616,0.75668,1.0581,0.8598,0.79348
0.65324,0.88198,0.61587,0.8454,1.05419,0.89345,0.74773
0.71275,0.88912,0.7731,0.8056,1.00179,1.07836,0.74357
1.83106,1.023,1.88643,1.43845,1.54279,1.36631,0.94733
4.20486,1.76748,2.44533,1.95301,2.51894,1.45007,1.56145
2.37607,1.677,1.65351,1.3609,2.42791,1.07309,1.00127
1.73595,1.11281,1.47469,0.99202,1.37201,0.57676,0.7715
1.23774,0.41934,1.01712,0.54443,0.75267,0.64032,0.79305
1.26363,0.32227,0.73415,0.4959,0.72785,0.48018,0.74391
1.1217,0.34012,0.65446,0.63668,0.77008,0.4465,0.85593
,0.41313,0.65907,0.67311,0.7057,0.5726,0.75655
0.77117,0.52059,0.58654,0.69885,0.74252,0.50147,0.8162
,0.48926,1.42148,0.70173,0.78051,0.43463,0.73475
0.91261,0.4712,0.78415,0.63894,0.84026,0.45345,0.7181
0.89023,0.5144,0.56435,0.88312,0.83457,0.44271,0.75391
1.46686,0.94257,0.76257,1.48342,1.24704,0.5713,0.77665
1.53177,1.06254,0.93673,1.51679,1.30447,0.55212,0.79101
1.74557,1.54674,1.27774,1.45323,1.49181,0.67681,0.80424
1.69785,1.68314,1.56646,1.48399,1.77095,0.723,0.87163
1.66854,1.62554,1.73809,1.16569,1.88473,0.87107,0.76329
1.32728,1.99295,1.30408,0.80818,2.16705,0.54176,0.70581
0.99849,1.21044,0.74062,1.24232,1.12267,0.4972,0.74901
0.85757,0.84954,0.62798,0.90361,1.016,0.9223,0.82494
0.85484,0.78692,0.89757,0.69655,1.12756,0.69724,0.76295
0.52267,1.11937,0.97443,1.10256,1.0429,0.39661,0.74431
0.74191,1.21236,0.76496,0.99898,1.22302,0.38793,0.72523
1.0876,1.10501,1.13042,1.08862,1.17069,0.56883,0.78224
0.93906,0.94445,1.15099,1.22897,2.02754,1.55053,0.92155
1.27768,1.56715,1.26598,1.36425,2.49233,2.73587,0.91553
1.68873,2.04163,1.62355,1.6057,1.90711,2.21263,0.81701
1.35109,1.46835,1.14046,1.50933,1.77166,1.4012,0.85115
0.88578,1.00015,1.08473,1.18341,1.70059,0.73927,0.83095
0.81198,0.81498,0.77715,1.30143,1.36759,0.62983,0.82412
0.8899,0.69635,0.61338,0.89259,1.50776,0.87906,0.7329
0.87508,0.62896,0.53043,0.98589,0.90243,0.57538,0.79882
0.68997,0.83307,0.5964,1.19063,1.14477,0.9445,0.89186
0.58081,0.76593,0.51728,1.11089,1.00768,0.82779,1.00797
0.7652,0.61418,0.4816,0.99447,0.98218,0.83284,0.96328
0.49247,0.53757,0.50878,1.08835,0.90984,0.87257,1.09089
0.81333,0.53308,0.60162,1.03367,1.33549,1.66688,1.07967
0.75296,0.90445,0.60414,1.18238,1.42653,2.01195,0.88278
0.72107,0.70988,0.80296,1.2502,1.80894,2.08069,0.80734
1.03542,1.21271,0.86618,1.35537,1.69093,1.95229,1.05218
1.4973,1.02567,1.20924,1.16937,1.58407,1.93862,0.79892
1.51171,1.06386,1.17532,1.19732,1.4711,0.99113,0.79973
1.61456,1.33785,1.33976,0.87913,1.52331,0.56532,0.73231
0.69497,1.59856,1.05594,0.92869,1.44648,0.47195,0.82703
0.6158,1.52055,0.63452,0.8764,1.05333,0.50007,0.77167
0.39685,0.97223,0.50169,0.80295,0.72188,0.77523,0.71574
0.63258,0.85818,0.52326,0.82527,1.19507,0.69502,0.74915
0.58364,0.89893,0.47903,0.87562,0.83983,0.91256,0.73518
0.8412,1.05024,0.74373,1.10635,1.23867,0.85984,1.012
1.25733,1.14767,1.08025,1.00651,1.74571,0.87203,1.01253
0.92778,1.05421,1.03773,0.84966,1.91258,0.60106,0.72176
0.82181,0.78567,0.74595,0.6878,0.98633,0.4246,0.76714
0.71217,0.50896,0.60292,0.68742,0.5454,0.38672,0.718
0.61767,0.63993,0.47044,0.8417,0.67575,0.56903,0.7401
0.55415,0.69638,0.44963,0.92281,0.68305,0.70826,0.97005
0.56143,0.64224,0.46824,0.87661,0.69491,0.76662,1.02641
0.64465,0.64219,0.80341,0.89453,0.78848,0.98129,1.15086
0.77213,0.85768,0.65351,0.99742,0.82797,0.43455,0.82069
0.76042,0.85307,0.50518,1.02078,0.65755,0.45502,0.73253
0.39492,0.77364,0.47857,0.93646,0.92567,0.89262,0.74752
0.46429,0.84485,0.5171,1.08604,0.91028,1.06982,0.79238
0.41439,0.8645,0.51946,0.94751,0.65978,1.16083,1.17009
0.4861,1.02893,0.69124,1.29688,0.86114,1.05995,1.12821
0.60777,1.31914,0.82237,1.91699,1.27071,1.04629,1.27453
1.15912,1.60288,0.8742,1.89902,1.48119,0.98652,1.41556
1.25134,1.72909,0.82227,2.10896,1.66747,0.72846,1.52875
0.99088,1.19143,0.57318,1.76373,0.99981,0.68447,1.33522
0.67194,1.17492,0.50245,1.5413,1.11185,0.62499,0.80793
0.36202,1.17025,0.45396,1.17204,0.92348,0.47372,0.72144
0.17602,1.03394,0.47175,0.99338,0.92376,0.38474,0.64953
0.20797,0.84304,0.57345,0.86629,0.89867,0.3861,0.66914
0.38168,0.69616,0.54249,0.96341,0.89377,0.47269,0.71102
0.66264,0.69595,0.73929,0.98443,1.19409,0.40277,0.83367
0.93349,0.82852,0.96169,0.88328,1.46257,0.49472,0.98536
0.43997,0.78115,0.72648,0.8004,1.04135,0.61305,0.81843
0.32917,0.51368,0.54332,0.67884,0.79319,0.75383,0.6803
0.45015,0.44892,0.40431,0.5833,0.59055,0.58459,0.67045
0.41667,0.27508,0.42358,0.55122,0.57932,0.37371,0.65949
0.34925,0.15958,0.36108,0.55315,0.54129,0.35608,0.6546
0.31701,0.03507,0.41158,0.54564,0.50617,0.36766,0.65529
0.30729,0.0253,0.41513,0.50557,0.50233,0.34531,0.63875
0.53532,0.23463,0.38051,0.69489,0.67895,0.33699,0.63297
0.40767,0.2852,0.35788,0.72717,0.57104,0.3378,0.6884
0.06291,0.26673,0.32846,0.80967,0.50698,0.58935,0.77731
0.20993,0.40902,0.3677,0.97134,0.5417,0.70081,0.8407
1.14972,0.5038,0.76402,0.92944,0.93185,0.53385,0.96928
1.00413,0.63847,0.88699,1.10644,0.93434,0.7556,0.88985
0.7375,0.72343,0.69056,1.03727,0.91907,0.9236,0.94559
1.29661,0.72606,0.78029,1.22045,1.20177,0.77237,1.04731
0.93981,0.89858,0.81849,1.07635,0.97706,0.897,1.09665
0.83322,0.59341,0.61385,0.77409,0.7365,1.00592,1.05419
0.51658,0.39625,0.51724,0.69845,0.57217,0.98174,0.86272
0.29075,0.40687,0.31352,0.65038,0.51198,0.62276,0.80554
0.1558,0.36545,0.3349,0.64941,0.51806,0.42514,0.75375
0.16481,0.32862,0.43194,0.57828,0.50494,0.47272,0.72306
0.2847,0.31404,0.41547,0.60278,0.47397,0.4275,0.71552
1.38038,0.34497,0.62433,0.62908,0.59927,0.4491,0.78137
1.51513,0.4173,0.61114,0.70319,0.72824,0.64525,0.80465
1.17191,0.48409,0.91654,0.68848,0.84748,0.65652,0.82587
0.50048,0.52587,0.8794,0.67618,0.90167,0.67601,0.7777
0.55097,0.34921,0.67584,0.6965,0.85724,0.80836,0.91651
0.85958,0.33038,0.62643,0.73528,0.65954,0.5685,0.82012
0.44762,0.3796,0.55051,0.77529,0.60831,0.4365,0.72176
0.70517,0.53432,0.54034,1.03937,0.80941,0.78114,0.81184
0.86826,0.67485,0.43703,1.34506,0.79047,0.86474,1.0902
1.0121,0.61048,0.47939,1.00446,0.94529,0.87507,1.09034
0.32483,0.41763,0.46146,0.79943,0.63097,0.71555,0.94196
0.13986,0.34557,0.30674,0.8694,0.57026,0.99251,0.94449
0.60203,0.59473,0.48178,1.00546,0.9649,1.38734,1.11396
0.98705,0.63451,0.65105,1.19622,1.14638,1.64132,1.10371
0.75608,1.10994,0.73852,1.44275,1.23488,1.20023,1.08035
0.70378,1.15695,0.61373,1.20282,1.01286,1.01371,0.89119
1.08894,1.05696,0.71206,1.40682,0.94685,1.03624,0.81533
0.76147,0.72673,0.49831,1.12018,0.89091,1.03758,0.99713
0.31807,0.45937,0.54389,0.86723,0.71423,0.90774,1.05291
0.38375,0.57466,0.34347,0.76152,0.51163,0.77541,0.8695
0.27789,0.70039,0.38806,0.76271,0.53148,0.67605,0.93154
0.26,0.76133,0.35623,0.7317,0.70805,0.6612,0.97029
0.1854,0.57703,0.35722,0.79629,0.6072,0.56389,1.0032
0.17524,0.61907,0.32045,0.77236,0.53349,0.60046,0.93379
0.1612,0.65437,0.47851,0.86601,0.60632,0.70079,1.03015
0.28597,0.71176,0.73601,0.83853,0.86846,0.89322,1.00219
0.47532,0.75692,0.85483,0.7551,0.66778,0.91543,0.83534
0.53243,0.71814,0.69412,0.67946,0.74375,0.72023,0.79641
0.55893,0.51363,0.59303,0.67327,0.65274,0.40893,0.83105
0.4711,0.37872,0.60218,0.63366,0.76054,0.38263,0.86583
0.50089,0.42232,0.68289,0.6532,0.82201,0.77758,0.79448
0.5255,0.63543,0.53597,0.89793,0.80004,0.58387,0.74023
0.52017,0.72404,0.46012,1.13098,0.78278,0.47018,0.84653
0.47205,0.87899,0.49722,1.07511,0.8676,0.93086,1.11106
0.41402,0.6502,0.39526,0.78706,0.57317,0.63849,0.9953
0.51736,0.4651,0.39652,0.77172,0.53167,0.67938,0.90831
0.45696,0.49562,0.50434,0.89414,0.68438,0.77232,0.97649
0.42088,0.54933,0.6097,1.01892,0.98914,1.35206,0.95454
0.4768,0.62648,0.46008,0.99078,0.93653,1.36639,1.22657
0.42978,0.77975,0.48306,1.03946,0.84558,1.19345,1.10941
0.45604,1.01893,0.67982,0.96156,0.96433,1.18606,1.22268
0.63277,0.74671,0.46175,0.9176,0.82421,0.89576,1.08276
0.28233,0.536,0.36031,0.72936,0.50698,0.55586,0.82831
0.20395,0.56423,0.25984,0.62125,0.44934,0.52069,0.72363
0.36623,0.51498,0.30679,0.58857,0.51862,0.47583,0.7125
0.9817,0.50973,0.4311,0.5848,0.43763,0.47269,0.76707
0.76654,0.45475,0.59648,0.58784,0.43308,0.42574,0.7134
0.76646,0.48684,0.78003,0.62905,0.52717,0.44241,0.82083
1.05499,0.63148,1.11407,0.8843,0.81405,0.94683,1.08035
1.40049,1.18399,1.4843,1.32883,1.42186,1.12419,1.42198
2.00149,1.56942,2.38186,1.90617,2.21738,1.42423,1.92582
1.05285,1.87722,1.6703,1.25381,2.10324,0.60128,1.61968
0.6423,1.18212,1.22138,1.13056,1.75176,0.60867,1.42573
0.93325,1.13844,0.91764,1.20276,1.60186,0.5407,1.22547
0.78918,0.83014,0.41929,1.23243,0.90078,0.68887,0.94756
0.76098,0.78734,0.6292,1.32049,1.29516,0.82708,1.61869
1.04638,1.63011,0.59562,1.12603,1.87346,1.3118,1.69651
1.22493,1.60283,0.67221,1.54613,1.56233,1.65879,1.20625
0.79606,1.61451,0.41951,1.65219,3.05855,1.00063,1.28112
1.06208,1.67797,0.5015,1.67528,1.16965,1.03516,1.67849
1.08101,1.56374,0.88093,2.04503,2.48678,1.57446,1.82269
0.91624,2.14579,0.63701,2.36941,3.00139,2.26357,1.80523
0.56498,1.76,0.78482,1.74408,2.59214,1.70625,1.99725
2.21158,1.3946,2.22479,2.29184,2.21829,2.24177,1.37439
3.00164,2.98467,2.42618,3.07789,2.56468,2.02737,1.58718
1.97043,3.55958,1.87643,2.04857,3.30792,1.2349,1.31779
1.7458,1.76982,0.92005,1.29002,2.64988,2.12365,1.16128
0.81469,1.71231,0.8131,1.38959,2.43412,1.66924,1.13445
0.8182,1.32137,0.58573,0.9453,1.60359,1.05153,1.11986
0.72284,1.07263,0.71899,0.99403,1.03117,1.0389,1.35623
0.97367,0.98547,0.53316,1.13029,0.90038,0.91263,1.3405
1.77279,1.02917,0.75076,1.11529,1.15843,0.88283,1.33032
2.33519,1.02785,1.46142,1.22089,2.06653,1.31801,1.47407
2.69805,1.4569,2.44822,1.46348,2.16517,2.22547,1.73993
2.95373,1.53972,1.88546,1.63767,2.06123,2.64264,2.27026
2.06363,1.63505,1.48129,1.43985,2.244,2.48992,2.21164
1.59031,1.1593,1.43202,1.41614,1.59476,1.96852,1.82041
1.29536,1.41992,1.04276,1.43052,1.32163,1.19394,1.41157
0.79097,2.08179,0.76701,1.25817,0.40091,0.68848,0.85129
0.63127,0.36725,0.43305,1.07198,1.33985,0.74085,0.80962
0.78444,0.38236,0.38424,1.11488,0.9531,0.59928,0.83487
0.56327,1.84242,0.349,1.04242,0.54041,0.71802,1.26904
0.60751,1.05117,0.31146,0.92427,0.52506,0.39369,0.99686
0.77948,1.23286,0.33015,1.1444,0.62705,0.6197,0.83337
1.15779,1.34926,0.46973,1.31932,0.874,0.87531,1.05047
0.91083,1.8375,0.55786,1.66562,1.07284,1.10599,1.91016
0.58359,1.84484,0.55642,1.58221,0.97784,1.27268,2.34712
1.11449,1.59404,0.52809,1.36474,0.82048,1.02619,1.62708
0.88586,1.35356,0.54785,1.41585,0.85451,0.54577,1.03422
0.96672,1.16361,0.61471,1.07962,0.99355,0.46221,0.71232
0.99363,0.85827,0.49187,0.89031,0.4633,0.44693,0.78742
0.53164,0.68887,0.32599,0.77909,0.41158,0.4522,0.7983
0.37744,0.53298,0.25324,0.70991,0.47049,0.43619,0.75174
0.26721,0.3591,0.20741,0.67141,0.27544,0.36218,0.7864
0.5876,0.35449,0.26208,0.60768,0.35268,0.38198,0.76209
0.66754,0.48102,0.37178,0.63515,0.42933,0.4836,0.76938
1.18157,0.45654,0.64125,0.84547,0.64394,0.76832,0.8832
2.14029,1.07565,1.16676,1.31578,1.39522,0.85518,1.46327
1.79083,2.1256,1.45218,1.67358,1.81292,1.07604,1.63155
1.43412,1.92254,1.3847,1.24355,2.03045,0.80639,1.34607
0.8871,2.03765,0.99496,1.21983,1.76103,0.57382,0.96496
0.98402,1.76348,0.91639,0.96429,2.21992,,0.73252
1.05033,1.32202,0.7381,1.29977,1.17541,0.75974,0.74146
1.09811,0.8646,0.75966,0.89635,0.62298,0.37697,0.7089
1.23217,0.77234,0.77684,0.80044,0.63872,0.28342,0.73007
1.17625,0.83465,0.5832,1.09916,0.70012,0.35695,0.74621
0.903,1.09474,0.42051,1.28043,0.59709,0.74728,0.67024
0.58013,0.97807,0.41438,1.1287,0.55163,0.93449,0.4784
1.20117,1.3812,0.49789,1.74278,0.94429,1.01534,0.68295
1.73384,2.07121,0.61872,1.97307,1.18314,1.07308,1.01143
1.74702,2.26919,0.72916,1.90803,1.38219,0.90998,1.19737
1.73177,2.46521,0.74211,1.56705,1.41628,1.30835,1.28371
0.78314,1.95259,0.59387,1.53001,0.93083,1.55198,0.72268
1.02749,1.97456,0.49027,1.41589,0.76148,1.28885,0.77477
1.02398,1.1366,0.5076,1.10963,0.83912,0.48308,0.43363
0.65053,0.8352,0.38505,0.93889,0.66903,0.30708,0.37532
0.67935,0.66391,0.37846,0.82044,0.45769,0.2953,0.38558
0.97123,0.87055,0.46216,0.86721,0.68834,0.48026,0.31642
1.29467,0.82084,0.94783,1.0047,0.89399,0.78173,0.26895
1.11728,0.89839,0.69491,1.37136,1.22451,0.69617,0.32458
3.22286,1.47312,2.43051,1.75008,1.84861,0.8763,0.50756
3.04053,3.00076,2.7841,3.09688,1.78503,0.92732,0.61132
1.71629,4.7798,2.12951,1.59657,4.01067,1.60173,0.47694
1.51462,3.29188,1.27409,1.38331,1.54789,0.5189,0.50483
1.3303,1.07387,0.65062,0.90495,0.60447,0.39467,0.42003
0.94674,0.65986,0.57615,0.79578,0.55871,0.39322,0.47557
0.84814,0.61736,0.54383,0.70447,0.53356,0.39198,0.43122
1.03458,0.63669,0.56306,0.62034,0.40015,0.37856,0.43632
1.05068,0.71114,0.5711,0.77807,0.50295,0.40245,0.45568
1.33347,0.72308,0.69123,0.88448,0.4902,0.41295,0.46125
1.2187,0.68343,0.6122,0.68543,0.55692,0.37163,0.43459
0.97089,0.76409,0.4188,0.96963,0.57939,0.38006,0.38541
1.53912,1.25429,0.44982,1.39012,0.79422,0.41774,0.4427
2.05307,1.73928,0.80663,1.3415,1.03985,0.45549,0.44273
1.37486,1.63051,0.53217,1.2061,1.37854,0.4333,0.4829
1.57207,1.82125,0.87651,0.86593,1.45934,0.56985,0.46325
1.64075,1.54973,1.02075,0.82759,0.87814,0.47882,0.39646
1.48087,0.74713,0.77913,0.6918,0.60237,0.44948,0.3974
0.86901,0.5373,0.53168,0.60842,0.49634,0.39584,0.35172
0.83356,0.51197,0.46242,0.59128,0.52747,0.34338,0.37076
0.52606,0.48177,0.30144,0.57303,0.36089,0.30714,0.34327
0.48734,0.49347,0.36969,0.56236,0.65191,0.30638,0.33215
0.48704,0.67471,0.51091,0.55208,0.40466,0.32752,0.37947
0.76489,0.62466,0.64482,0.60254,0.7216,0.41471,0.39863
2.06154,0.63462,0.85996,0.82257,0.81537,0.47819,0.66797
2.10554,1.52382,1.25779,1.17854,1.94429,0.85042,0.76012
1.78906,2.22498,1.15108,1.22556,1.89752,0.64988,0.6716
1.19029,1.91661,0.91749,1.19747,1.33501,0.56931,0.55502
0.96429,2.2873,0.75267,1.30678,0.75806,0.54952,0.54974
0.83227,1.04444,0.55887,0.77241,0.4192,0.4685,0.43069
0.94396,0.74794,0.50827,0.6425,0.45695,0.4326,0.41466
1.02492,0.7515,0.55689,0.63251,0.42472,0.41988,0.41471
1.13502,0.81684,0.44461,0.69508,0.44697,0.40706,0.44434
1.07516,1.06717,0.42085,1.11866,0.66391,0.39819,0.45577
1.3086,2.2521,0.63026,1.48924,0.82055,0.38511,0.65123
1.3289,2.43041,0.59605,1.53924,0.95925,0.40194,0.56862
1.37428,2.27542,0.79805,1.38782,1.68279,0.45707,0.45626
2.19998,2.03427,1.22977,1.37713,2.00453,0.49227,0.43417
1.96858,2.05036,1.2762,1.32447,1.56587,0.49078,0.62156
1.77597,4.12706,1.26618,1.39589,1.28589,0.60123,0.82167
1.73267,4.32503,1.07567,1.40279,1.26903,0.47638,0.48474
1.65286,1.55054,1.36856,0.97868,1.90783,0.4678,0.39567
1.17025,1.2607,0.79493,0.70792,0.6081,0.37459,0.44713
0.94096,2.53318,0.51641,0.71231,0.43916,0.33382,0.42499
0.71091,1.50345,0.50883,0.69612,0.38551,0.31712,0.40078
0.94347,0.74112,0.48787,0.64937,0.56255,0.49071,0.44733
0.83124,0.60492,0.55124,0.67518,0.39433,0.68681,0.39335
0.83057,0.73569,0.65295,0.63864,0.48834,0.64978,0.34589
1.83622,0.96541,0.98424,0.76464,0.85032,0.55046,0.35319
2.52501,2.12136,1.70722,1.43181,2.22499,0.56537,0.42722
2.02322,3.27583,1.73205,1.14757,2.10236,0.63172,0.51792
1.68271,2.81528,1.23777,0.99466,1.53268,0.49512,0.57553
1.31599,1.5512,0.84716,0.81624,0.97255,0.45792,0.42634
1.33158,1.01345,0.80522,0.75278,0.61505,0.43889,0.40795
1.18912,0.71961,0.74479,0.77161,0.46435,0.40904,0.39861
1.32419,0.80063,0.68006,0.74755,0.48097,0.42659,0.44096
1.2166,0.79157,0.66333,0.79247,0.44551,0.47835,0.48586
1.08546,0.81114,0.64474,0.74332,0.47582,0.51972,0.42052
1.26592,0.8048,0.66375,0.73563,0.47324,0.44653,0.38121
1.47156,0.77241,0.73727,0.74334,0.47229,0.49601,0.40766
1.70315,0.93047,0.8077,0.8545,0.56362,0.4743,0.37184
1.79014,0.92858,0.99463,0.93137,0.82288,0.56665,0.44997
1.76838,0.80097,0.87933,0.98551,0.83045,0.58074,0.44855
1.6611,1.04316,0.94682,0.94968,0.81274,0.54265,0.45631
1.61028,1.05338,0.8903,0.85408,0.77999,0.45782,0.58213
1.42807,0.75051,0.82502,0.80115,0.65138,0.44291,0.41623
1.09597,0.56067,0.67142,0.71981,0.55568,0.48946,0.38059
0.92698,0.51207,0.52603,0.61839,0.35043,0.45772,0.33296
0.77965,0.48167,0.60897,0.61507,0.35621,0.43153,0.34251
0.60294,0.67618,0.48749,0.59455,0.46467,0.34132,0.39038
0.63781,0.6272,0.45801,0.63357,0.35268,0.33928,0.39033
0.51397,0.5204,0.47108,0.58247,0.48583,0.33588,0.36473
0.89524,0.68193,0.86569,0.58037,0.57964,0.3609,0.37748
1.28469,0.61617,0.79601,0.66785,0.41363,0.39281,0.38967
1.1011,0.62916,0.66092,0.62397,0.36332,0.39058,0.35919
0.99182,0.66113,0.63141,0.63441,0.3088,0.40859,0.36668
0.88811,0.69488,0.57543,0.61386,0.25517,0.42345,0.37716
0.7995,0.59285,0.54383,0.62568,0.27197,0.46764,0.3735
0.94863,0.59034,0.54053,0.67787,0.29648,0.43125,0.39132
0.91444,0.57581,0.53566,0.67425,0.3687,0.44662,0.40697
0.9064,0.64568,0.55495,0.68063,0.36498,0.47289,0.40984
0.93004,0.63524,0.5281,0.6374,0.37942,0.44177,0.44937
0.86711,0.81774,0.49309,0.71881,0.40788,0.36902,0.42088
1.14426,0.64294,0.63079,0.71139,0.43571,0.51149,0.38444
1.71218,0.55572,0.87958,0.64399,0.47883,0.59556,0.38014
1.52485,0.56028,0.97452,0.77469,0.52303,0.58557,0.46069
1.73761,0.55165,0.93617,0.76104,0.35839,0.65895,0.48069
1.15542,0.62873,0.78289,0.77497,0.45592,0.54698,0.39292
0.9176,0.43811,0.79823,0.7207,0.34064,0.57674,0.42734
0.79121,0.46425,0.7308,0.6277,0.26247,0.4288,0.34906
0.82289,0.36276,0.57869,0.5629,0.30572,0.33271,0.33532
0.54395,0.41047,0.39669,0.56225,0.31986,0.30473,0.3463
0.43496,0.414,0.37141,0.54216,0.2134,0.31351,0.33085
0.3832,0.39101,0.34141,0.54393,0.20033,0.30463,0.2975
0.52392,0.44194,0.29918,0.51746,0.14918,0.31104,0.30402
0.87315,0.50567,0.49982,0.53947,0.17872,0.32518,0.31095
1.69777,0.54572,1.18791,0.63158,0.36304,0.43417,0.39632
1.90865,0.6504,1.53802,0.82195,0.62752,0.6356,0.503
1.68568,0.86244,1.2141,1.01453,0.75907,0.63834,0.5441
0.89488,0.68131,0.63914,0.85717,0.49885,0.52443,0.49645
0.73172,0.6581,0.54015,0.73234,0.35828,0.51306,0.40734
0.86265,,0.48889,0.69997,0.37501,0.4587,0.42303
1.03126,0.70047,0.42319,0.72667,0.33869,0.4385,0.41745
0.89784,0.47951,0.55345,0.71421,0.45454,0.58797,0.40479
0.94431,0.32949,0.51126,0.68345,0.38537,0.48179,0.4022
0.8787,0.2099,0.5454,0.67124,0.42213,0.48429,0.37333
