,Kennedy_CO_pmm
1891,0.7736
1892,0.8478
1893,0.9493
1894,2.3518
1895,2.1466
1896,1.5463
1897,1.4489
1898,0.8777
1899,0.7984
1900,1.2469
1901,1.886
1902,1.3753
1903,1.0144
1904,0.8268
1905,0.697
1906,0.6137
1907,0.5423
1908,0.529
1909,0.6511
1910,0.7361
1911,0.6686
1912,0.7242
1913,0.7893
1914,0.8238
1915,0.8256
1916,0.7419
1917,0.7023
1918,0.668
1919,0.5584
1920,0.5175
1921,0.5072
1922,0.5179
1923,0.5164
1924,0.5117
1925,0.7458
1926,0.8356
1927,0.7674
1928,0.6211
1929,0.6151
1930,0.5563
1931,0.5212
1932,0.5106
1933,0.6977
1934,0.6725
1935,0.5638
1936,0.6261
1937,0.6545
1938,0.6753
1939,0.7035
1940,0.7238
1941,0.905
1942,0.9184
1943,0.7365
1944,0.6486
1945,0.6783
1946,0.7024
1947,0.7336
1948,0.8562
1949,1.2663
1950,1.4521
1951,2.306
1952,1.3456
1953,0.9783
1954,0.6376
1955,0.5655
1956,0.5297
1957,0.5999
1958,0.58
1959,0.6035
1960,0.7257
1961,0.7119
1962,0.6617
1963,0.8746
1964,0.8828
1965,0.8734
1966,0.946
1967,0.644
1968,0.4993
1969,0.4881
1970,0.4414
1971,0.4933
1972,0.6055
1973,0.745
1974,0.8284
1975,0.8041
1976,1.1408
1977,0.9930000000000001
1978,0.83239
1979,0.7726
1980,1.0707
1981,1.1609
1982,0.8433
1983,0.787
1984,1.6848
1985,1.6821
1986,1.214
1987,1.2497
1988,2.7584
1989,2.8252
1990,3.0783
1991,1.522
1992,1.4346
1993,1.6295
1994,1.143
1995,1.4245
1996,2.1403
1997,1.8944
1998,1.98
1999,2.1826
2000,2.0831
2001,1.9254
2002,1.2506
2003,0.9363
2004,0.9277
2005,0.5839
2006,0.6219
2007,0.8141
2008,0.9107
2009,1.0506
2010,1.4497
2011,1.02589
2012,1.3983
2013,1.4748
2014,1.7061
2015,1.6216
2016,1.4171
2017,1.2048
2018,1.0647
2019,1.0686
2020,1.5216
2021,2.9235
2022,2.9938
2023,2.3141
2024,1.7616
2025,1.139
2026,0.8011
2027,0.8751
2028,0.7092
2029,0.6416
2030,1.0739
2031,0.9011
2032,0.9045
2033,0.946
2034,1.1855
2035,1.2491
2036,1.2555
2037,1.3298
2038,1.2709
2039,0.9725
2040,0.7272
2041,0.6399
2042,0.7198
2043,0.7184
2044,0.8045
2045,1.1731
2046,1.0922
2047,1.2017
2048,1.1816
2049,1.0724
2050,0.8714
2051,0.8926
2052,0.7798
2053,0.9007
2054,0.8555
2055,0.7862
2056,1.2698
2057,1.6549
2058,1.7255
2059,1.5092
2060,1.6649
2061,1.6778
2062,1.1405
2063,0.7442
2064,0.5617
2065,0.4908
2066,0.4597
2067,0.4068
2068,0.4356
2069,0.7392
2070,1.0467
2071,1.0018
2072,0.6924
2073,0.6563
2074,0.6874
2075,0.5744
2076,0.6821
2077,0.6718
2078,0.6517
2079,0.6353
2080,0.6715
2081,0.8486
2082,1.0114
2083,0.933
2084,0.8873
2085,0.8207
2086,0.7147
2087,0.5163
2088,0.4742
2089,0.4768
2090,0.5247
2091,0.6622
2092,0.7603
2093,1.6216
2094,2.918
2095,1.8822
2096,1.0229
2097,0.9622
2098,0.8174
2099,0.7604
2100,0.6264
2101,0.7022
2102,0.7988
2103,0.8823
2104,0.8161
2105,0.9315
2106,1.1083
2107,1.402
2108,1.5146
2109,1.1567
2110,0.9546
2111,0.6957
2112,0.5452
2113,0.5427
2114,0.5412
2115,0.5423
2116,0.8225
2117,1.1829
2118,2.4781
2119,1.7993
2120,1.1156
2121,1.054
2122,0.9609
2123,0.8769
2124,0.7333
2125,0.765
2126,0.8575
2127,0.8356
2128,0.935
2129,1.1153
2130,1.5106
2131,1.6922
2132,1.3401
2133,0.9919
2134,0.7394
2135,0.543
2136,0.5542
2137,0.5274
2138,0.4866
2139,0.4955
2140,0.7324
2141,1.3012
2142,1.8258
2143,1.8158
2144,1.6209
2145,1.2921
2146,0.59092
2147,0.9858
2148,0.9997
2149,0.8671
2150,0.8406
2151,0.9621
2152,1.0747
2153,1.2459
2154,1.5111
2155,1.3028
2156,1.1153
2157,1.3214
2158,1.0297
2159,0.9147
2160,0.6946
2161,0.623
2162,0.5753
2163,0.6314
2164,0.8081
2165,1.2879
2166,1.1597
2167,0.933
2168,0.7502
2169,0.9098
2170,0.7433
2171,0.7199
2172,0.701
2173,0.6989
2174,0.6502
2175,0.6723
2176,0.8492
2177,0.9258
2178,0.9323
2179,0.893
2180,0.7951
2181,0.7435
2182,0.7048
2183,0.5777
2184,0.5213
2185,0.6157
2186,0.6378
2187,0.6423
2188,0.6018
2189,0.7491
2190,0.928
2191,0.7527
2192,0.6325
2193,0.6384
2194,0.649
2195,0.6463
2196,0.6563
2197,0.6738
2198,0.7283
2199,0.7231
2200,0.8243
2201,0.9056
2202,0.9645
2203,0.8857
2204,0.7493
2205,0.7739
2206,0.7433
2207,0.6876
2208,0.6021
2209,0.5467
2210,0.5477
2211,0.6042
2212,0.699
2213,1.1467
2214,1.3875
2215,1.1741
2216,0.9618
2217,0.9186
2218,0.8764
2219,0.8398
2220,0.7399
2221,0.7308
2222,0.7429
2223,0.643
2224,0.6926
2225,0.7241
2226,0.7684
2227,0.7851
2228,1.0607
2229,0.8754
2230,0.9505
2231,0.8467
2232,0.6641
2233,0.6235
2234,0.5252
2235,0.5673
2236,0.6909
2237,0.922
2238,1.0292
2239,1.1983
2240,0.8164
2241,0.7555
2242,0.704
2243,0.6696
2244,0.7134
2245,0.6777
2246,0.6681
2247,0.5961
2248,0.6167
2249,0.6782
2250,0.998
2251,1.0792
2252,0.8999
2253,0.9066
2254,0.8242
2255,0.7915
2256,0.7063
2257,0.6454
2258,0.6767
2259,0.7612
2260,0.9638
2261,1.8029
2262,2.2295
2263,1.9049
2264,1.3594
2265,0.8974
2266,0.766
2267,0.6797
2268,0.7752
2269,0.8668
2270,0.8097
2271,0.835
2272,0.893
2273,1.1235
2274,1.1405
2275,1.2984
2276,1.1498
2277,1.0702
2278,0.899
2279,0.6658
2280,0.6955
2281,0.5927
2282,0.5937
2283,0.5932
2284,0.7768
2285,1.322
2286,1.9383
2287,1.9942
2288,1.46
2289,0.9896
2290,0.9556
2291,0.8877
2292,0.9836
2293,0.9499
2294,0.8821
2295,0.8755
2296,0.8562
2297,1.1937
2298,1.5916
2299,1.7752
2300,1.7347
2301,1.2141
2302,0.9524
2303,0.8317
2304,0.8081
2305,0.8677
2306,0.7796
2307,0.7702
2308,0.7265
2309,1.2915
2310,2.4412
2311,2.1914
2312,1.6775
2313,1.1078
2314,0.8475
2315,0.8609
2316,0.7219
2317,0.7997
2318,0.73
2319,0.7897
2320,0.8505
2321,0.989
2322,0.8834
2323,1.387
2324,1.014
2325,0.9417
2326,1.3263
2327,1.371
2328,0.773
2329,0.6721
2330,0.7158
2331,0.8427
2332,0.9398
2333,1.2342
2334,1.369
2335,1.5289
2336,1.421
2337,1.1377
2338,1.0578
2339,1.044
2340,1.0534
2341,0.8555
2342,0.8091
2343,0.8536
2344,0.6475
2345,0.7454
2346,1.2695
2347,1.3518
2348,1.0669
2349,1.5264
2350,1.9823
2351,0.8249
2352,1.215
2353,0.9565
2354,0.8612
2355,0.8258
2356,0.8476
2357,1.6832
2358,2.5621
2359,2.3614
2360,1.5725
2361,1.2644
2362,0.9688
2363,0.8233
2364,0.811
2365,0.46792
2366,0.87
2367,0.8474
2368,1.0566
2369,1.1227
2370,1.0016
2371,1.2417
2372,1.1131
2373,1.228
2374,1.3856
2375,1.1072
2376,0.9815
2377,0.8019
2378,0.7267
2379,0.9312
2380,0.9217
2381,1.2002
2382,1.8041
2383,1.7722
2384,1.1821
2385,0.8073
2386,0.6122
2387,0.6075
2388,0.6818
2389,0.736
2390,0.6233
2391,0.6758
2392,0.7618
2393,0.8084
2394,0.8083
2395,1.1612
2396,1.0083
2397,0.9203
2398,0.9019
2399,0.7947
2400,0.6632
2401,0.5893
2402,0.5957
2403,0.7574
2404,0.6549
2405,0.7114
2406,0.8822
2407,0.9605
2408,0.6426
2409,0.565
2410,0.5232
2411,0.536
2412,0.5317
2413,0.5697
2414,0.5476
2415,0.5465
2416,0.6499
2417,0.7282
2418,0.7428
2419,0.7488
2420,0.9022
2421,0.7563
2422,0.692
2423,0.5833
2424,0.6342
2425,0.6686
2426,0.5389
2427,0.5841
2428,0.637
2429,0.7778
2430,1.3608
2431,1.2576
2432,1.185
2433,1.0063
2434,0.9047
2435,0.9152
2436,0.8772
2437,0.7845
2438,0.7125
2439,0.7375
2440,0.8006
2441,1.2203
2442,1.6141
2443,1.4209
2444,1.8672
2445,2.0172
2446,1.1624
2447,1.0967
2448,0.5719
2449,0.798
2450,1.041
2451,0.8648
2452,1.827
2453,2.695
2454,2.4236
2455,2.063
2456,1.4726
2457,1.1774
2458,0.91228
2459,1.68102
2460,0.8209
2461,0.7886
2462,0.8225
2463,0.755
2464,0.8693
2465,1.0468
2466,1.5095
2467,1.4549
2468,1.358
2469,1.615
2470,1.032
2471,0.6537
2472,0.54
2473,0.492
2474,0.4767
2475,0.5638
2476,0.7502
2477,1.7919
2478,1.9691
2479,1.9576
2480,1.2425
2481,1.0231
2482,0.7526
2483,0.7013
2484,0.721
2485,0.7124
2486,0.7003
2487,0.7764
2488,0.86
2489,1.1214
2490,1.518
2491,1.531
2492,1.1614
2493,1.3495
2494,0.9056
2495,0.676
2496,0.5865
2497,0.5816
2498,0.6995
2499,0.7402
2500,0.8056
2501,1.9785
2502,2.3219
2503,1.9619
2504,1.4021
2505,0.8965
2506,0.8043
2507,0.7676
2508,0.8407
2509,0.8154
2510,0.8155
2511,0.7867
2512,0.7753
2513,1.1119
2514,1.4516
2515,1.8274
2516,1.2377
2517,1.0898
2518,0.9105
2519,1.1054
2520,0.928
2521,0.7224
2522,0.8497
2523,0.7784
2524,0.9866
2525,1.1651
2526,1.3654
2527,1.2668
2528,1.0161
2529,0.6838
2530,0.6771
2531,0.7035
2532,0.6023
2533,0.6252
2534,0.5657
2535,0.5411
2536,0.5216
2537,0.6306
2538,0.8467
2539,0.799
2540,0.8182
2541,1.0461
2542,0.9886
2543,0.6502
2544,0.5735
2545,0.6791
2546,0.5267
2547,0.5078
2548,0.6034
2549,0.8999
2550,1.0918
2551,1.0629
2552,0.9674
2553,0.7925
2554,0.6695
2555,0.6103
2556,0.7419
2557,0.7204
2558,0.7308
2559,0.6618
2560,0.7445
2561,0.831
2562,0.8525
2563,0.7281
2564,0.793
2565,0.7448
2566,0.7605
2567,0.5696
2568,0.5165
2569,0.4886
2570,0.5433
2571,0.5343
2572,0.6663
2573,0.7194
2574,0.8654
2575,0.8217
2576,0.8104
2577,0.4507
2578,0.5142
2579,0.5444
2580,0.5165
2581,0.5703
2582,0.5992
2583,0.652
2584,0.6862
2585,0.664
2586,0.7633
2587,0.9586
2588,0.9666
2589,0.8251
2590,0.8997
2591,0.7137
2592,0.5386
2593,0.5649
2594,0.6658
2595,0.6866
2596,1.0837
2597,2.6573
2598,3.2319
2599,1.9668
2600,1.1591
2601,0.782
2602,0.6683
2603,0.6478
2604,0.6756
2605,0.6664
2606,0.7004
2607,0.7165
2608,0.7591
2609,0.8756
2610,0.8073
2611,0.8463
2612,0.9274
2613,1.0448
2614,0.8424
2615,0.7148
2616,0.5713
2617,0.5199
2618,0.7312
2619,0.5953
2620,0.9861
2621,1.1082
2622,2.0301
2623,1.4343
2624,1.1427
2625,0.826
2626,0.8132
2627,0.5639
2628,0.6115
2629,0.596
2630,0.5589
2631,0.5426
2632,0.5377
2633,0.6062
2634,0.6821
2635,1.4145
2636,1.1229
2637,0.9816
2638,0.6875
2639,0.5279
2640,0.5662
2641,0.5426
2642,0.5237
2643,0.5328
2644,0.8356
2645,1.238
2646,1.1501
2647,1.0268
2648,1.3486
2649,1.0291
2650,0.6572
2651,0.5635
2652,0.5277
2653,0.523
2654,0.5509
2655,0.5166
2656,0.5322
2657,0.707
2658,0.8543
2659,0.9533
2660,1.0976
2661,1.942
2662,0.9895
2663,0.6781
2664,0.7872
2665,0.7821
2666,0.7149
2667,0.8929
2668,1.1008
2669,1.8502
2670,2.166
2671,1.3535
2672,1.3418
2673,1.0144
2674,0.6596
2675,0.5891
2676,0.5937
2677,0.5538
2678,0.5472
2679,0.5299
2680,0.5416
2681,0.6182
2682,0.7622
2683,1.1091
2684,1.336
2685,1.318
2686,0.7004
2687,0.5762
2688,0.5041
2689,0.5255
2690,0.5218
2691,0.5288
2692,0.6563
2693,1.6233
2694,1.6738
2695,0.8861
2696,0.7908
2697,0.7998
2698,0.6913
2699,0.6134
2700,0.6063
2701,0.5382
2702,0.5707
2703,0.6332
2704,0.6057
2705,0.6856
2706,0.7156
2707,0.7825
2708,0.9097
2709,0.9859
2710,0.917
2711,0.742
2712,0.6432
2713,0.7851
2714,0.693
2715,0.7949
2716,0.7913
2717,1.6914
2718,2.1665
2719,1.3477
2720,0.8217
2721,0.7631
2722,0.6203
2723,0.5147
2724,0.5427
2725,0.5498
2726,0.5509
2727,0.5663
2728,0.6394
2729,0.7099
2730,0.7835
2731,0.8918
2732,0.719
2733,0.802
2734,0.5808
2735,0.4753
2736,0.4736
2737,0.469
2738,0.5162
2739,0.5083
2740,0.5037
2741,0.5503
2742,0.7076
2743,0.6288
2744,0.5515
2745,0.5451
2746,0.5385
2747,0.5683
2748,0.5461
2749,0.5679
2750,0.6251
2751,0.6381
2752,0.7014
2753,0.741
2754,0.7444
2755,0.9042
2756,0.7835
2757,0.6652
2758,0.7373
2759,0.7623
2760,0.5079
2761,0.5141
2762,0.6367
2763,0.6457
2764,0.874
2765,1.574
2766,1.5759
2767,1.6109
2768,1.0464
2769,1.1205
2770,1.0402
2771,0.8269
2772,0.8687
2773,0.8394
2774,0.8053
2775,0.7619
2776,0.7495
2777,0.8018
2778,1.0753
2779,1.1301
2780,1.3746
2781,1.2504
2782,1.3001
2783,0.9151
2784,0.5036
2785,0.5067
2786,0.5491
2787,0.6276
2788,0.8063
2789,0.919
2790,0.9822
2791,1.0758
2792,1.6727
2793,1.8126
2794,1.0676100000000002
2795,1.42
2796,1.2142
2797,1.0814
2798,1.0212
2799,0.953
2800,0.9523
2801,0.9215
2802,1.122
2803,1.5256
2804,0.9275
2805,0.7185
2806,0.7748
2807,1.0636
2808,0.9103
2809,0.6807
2810,0.6103
2811,0.6371
2812,0.6936
2813,1.2158
2814,1.8915
2815,1.1399
2816,0.7462
2817,0.8711
2818,0.7061
2819,0.5968
2820,0.6351
2821,0.6668
2822,0.6965
2823,0.6535
2824,1.3122
2825,0.7159
2826,0.6693
2827,0.731
2828,0.7066
2829,0.5003
2830,0.6457
2831,0.571
2832,0.5575
2833,0.479
2834,0.5133
2835,0.5252
2836,0.5448
2837,0.6764
2838,0.7835
2839,1.3808
2840,1.0289
2841,0.6693
2842,0.6497
2843,0.5176
2844,0.5168
2845,0.5085
2846,0.4786
2847,0.5402
2848,0.703
2849,1.6009
2850,2.0323
2851,2.6466
2852,2.1657
2853,1.5816
2854,1.2352
2855,0.9057
2856,0.6943
2857,0.577
2858,0.548
2859,0.563
2860,0.5848
2861,0.6199
2862,0.759
2863,0.6702
2864,0.6335
2865,0.5354
2866,0.6993
2867,0.5938
2868,0.5304
2869,0.5647
2870,0.5655
2871,0.5297
2872,0.6551
2873,0.7017
2874,0.9926
2875,1.0551
2876,1.4189
2877,1.46
2878,1.5986
2879,1.6328
2880,1.2466
2881,0.769
2882,0.8559
2883,0.87
2884,0.9105
2885,1.2897
2886,1.1288
2887,1.7742
2888,1.5648
2889,0.8368
2890,0.6346
2891,0.7615
2892,0.7646
2893,0.6848
2894,0.7194
2895,0.6944
2896,0.6978
2897,0.6753
2898,0.6918
2899,0.6879
2900,0.7284
2901,0.571
2902,0.5073
2903,0.4759
2904,0.4172
2905,0.4381
2906,0.4265
2907,0.4016
2908,0.5733
2909,0.8933
2910,1.1759
2911,0.8197
2912,0.7245
2913,0.5397
2914,0.3884
2915,0.4129
2916,0.4668
2917,0.5951
2918,0.5827
2919,0.5533
2920,0.5004
2921,0.8532
2922,1.093
2923,1.1973
2924,0.9754
2925,0.6057
2926,0.5313
2927,0.4642
2928,0.3988
2929,0.4171
2930,0.4618
2931,0.5948
2932,0.6413
2933,0.7787
2934,0.9575
2935,1.7064
2936,1.0302
2937,0.6641
2938,0.4643
2939,0.4907
2940,0.6358
2941,0.5549
2942,0.6174
2943,0.6878
2944,1.0788
2945,1.7648
2946,2.2019
2947,2.0435
2948,2.012
2949,1.4077
2950,1.2361
2951,0.9659
2952,0.4924
2953,0.4233
2954,0.4631
2955,0.554
2956,0.9027
2957,1.7803
2958,2.4064
2959,1.6795
2960,1.3996
2961,0.8119
2962,0.5423
2963,0.9534549999999999
2964,0.508
2965,0.5458
2966,0.5753
2967,0.6921
2968,0.6509
2969,0.8647
2970,1.26
2971,1.2844
2972,0.9943
2973,0.7093
2974,0.6588
2975,0.6532
2976,0.7821
2977,0.6322
2978,0.5221
2979,0.541
2980,0.5351
2981,1.8704
2982,2.7511
2983,2.6395
2984,1.9882
2985,1.2029
2986,0.7013
2987,0.5916
2988,0.6421
2989,0.5453
2990,0.6823
2991,0.6401
2992,0.6057
2993,0.5948
2994,0.5688
2995,0.9571
2996,0.9199
2997,0.9605
2998,1.1722
2999,0.9813
3000,0.8932
3001,0.8134
3002,0.678
3003,0.7922
3004,1.0508
3005,1.7547
3006,1.3954
3007,1.2394
3008,0.8655
3009,0.5085
3010,0.48
3011,0.5082
3012,0.4748
3013,0.4144
3014,0.4505
3015,0.4605
3016,0.5217
3017,0.7144
3018,0.9117
3019,0.893
3020,0.7963
3021,0.6282
3022,0.5058
3023,0.4729
3024,0.4558
3025,0.4314
3026,0.4606
3027,0.5955
3028,0.5819
3029,0.9641
3030,0.9886
3031,0.957
3032,0.8808
3033,0.5989
3034,0.4894
3035,0.3928
3036,0.4531
3037,0.4855
3038,0.4917
3039,0.5124
3040,0.5214
3041,0.6299
3042,0.9526
3043,0.9734
3044,0.6921
3045,0.5242
3046,0.4831
3047,0.4333
3048,0.434
3049,0.4078
3050,0.4708
3051,0.5677
3052,0.5976
3053,0.733
3054,0.7897
3055,0.8807
3056,1.0957
3057,1.1127
3058,1.0547
3059,0.7839
3060,0.7136
3061,0.8443
3062,0.6377
3063,0.7224
3064,0.7047
3065,0.7219
3066,0.8773
3067,0.9494
3068,1.0838
3069,0.683
3070,0.6318
3071,0.5508
3072,0.5362
3073,0.4656
3074,0.3958
3075,0.4003
3076,0.4645
3077,0.543
3078,0.664
3079,0.9154
3080,0.8358
3081,0.791
3082,0.7432
3083,0.7605
3084,0.6697
3085,0.6512
3086,0.7254
3087,0.7416
3088,0.7281
3089,0.7668
3090,0.7193
3091,0.7062
3092,0.5866
3093,0.7903
3094,0.6183
3095,0.4573
3096,0.4487
3097,0.4981
3098,0.5419
3099,0.5547
3100,0.645
3101,0.9835
3102,1.2482
3103,1.8565
3104,1.3603
3105,0.8142
3106,0.8256
3107,0.7899
3108,0.7502
3109,0.7226
3110,0.8891
3111,0.9242
3112,0.9995
3113,1.5193
3114,1.7744
3115,1.3445
3116,1.0474
3117,0.8918
3118,0.7003
3119,0.4977
3120,0.4712
3121,0.4868
3122,0.537
3123,0.8823
3124,0.9424
3125,1.2523
3126,2.4265
3127,1.824
3128,1.2946
3129,1.0871
3130,0.7733
3131,0.862055
3132,0.8529
3133,0.8256
3134,0.8969
3135,0.9396
3136,1.097
3137,1.4802
3138,1.4598
3139,1.3056
3140,1.2966
3141,1.1595
3142,0.9832
3143,0.7018
3144,0.5243
3145,0.4611
3146,0.4996
3147,0.5257
3148,0.5965
3149,0.8752
3150,1.1301
3151,1.3069
3152,1.1304
3153,0.8088
3154,0.6933
3155,0.6894
3156,0.6845
3157,0.7164
3158,0.8355
3159,0.8564
3160,1.1147
3161,1.1382
3162,1.0454
3163,0.9418
3164,0.8646
3165,0.9617
3166,0.8877
3167,0.5924
3168,0.4558
3169,0.4975
3170,0.4982
3171,0.5192
3172,0.6099
3173,0.8165
3174,0.9964
3175,1.5401
3176,1.421
3177,1.2092
3178,0.9668
3179,0.7955
3180,0.7949
3181,0.7924
3182,0.8942
3183,0.8566
3184,1.0233
3185,1.349
3186,1.4283
3187,1.3505
3188,1.1174
3189,0.8917
3190,0.9432
3191,0.744
3192,0.5843
3193,0.5253
3194,0.5141
3195,0.525
3196,0.6019
3197,0.8006
3198,0.8472
3199,1.02
3200,1.0369
3201,1.126
3202,0.8986
3203,0.8101
3204,0.58714
3205,0.5608949999999999
3206,0.5639149999999999
3207,0.5255799999999999
3208,0.653195
3209,0.83383
3210,0.932975
3211,0.972505
3212,0.728065
3213,0.67771
3214,0.683195
3215,0.50908
3216,0.406275
3217,0.37829999999999997
3218,0.343545
3219,0.367395
3220,0.49192
3221,0.8001450000000001
3222,1.071275
3223,1.05564
3224,0.623125
3225,0.53873
3226,0.49877000000000005
3227,0.557815
3228,0.6042799999999999
3229,0.6082000000000001
3230,0.83006
3231,0.78764
3232,0.6542600000000001
3233,0.8549500000000001
3234,1.010615
3235,1.2258
3236,1.483565
3237,1.7012550000000002
3238,1.51148
3239,1.9171900000000002
3240,1.52376
3241,0.772035
3242,0.656055
3243,0.70774
3244,0.842585
3245,1.748225
3246,2.41986
3247,2.184825
3248,1.30318
3249,0.9036649999999999
3250,1.075305
3251,0.8596699999999999
3252,0.7363299999999999
3253,0.667395
3254,0.517745
3255,0.544425
3256,0.840665
3257,1.206715
3258,1.30058
3259,1.29555
3260,1.26936
3261,1.252925
3262,1.000595
3263,0.72037
3264,0.453535
3265,0.547955
3266,0.5151399999999999
3267,0.49323500000000003
3268,0.731055
3269,1.2859850000000002
3270,1.3284449999999999
3271,1.53409
3272,1.03394
3273,0.9912449999999999
3274,0.719495
3275,
3276,0.72454
3277,
3278,0.67515
3279,0.65017
3280,0.67458
3281,0.779215
3282,0.8991399999999999
3283,1.00065
3284,0.95823
3285,0.9902599999999999
3286,0.821075
3287,0.66781
3288,0.62683
3289,0.579605
3290,0.75015
3291,1.08571
3292,0.9712700000000001
3293,1.585985
3294,1.9446400000000001
3295,2.001595
3296,1.47741
3297,1.21852
3298,0.9443
3299,0.70843
3300,0.58691
3301,0.5694
3302,0.6425
3303,0.6756
3304,0.7686
3305,1.0277
3306,0.863
3307,0.8212
3308,0.8872
3309,1.6289
3310,0.9413
3311,0.5665
3312,0.5075
3313,0.4974
3314,0.4743
3315,0.6242
3316,0.8068
3317,2.202
3318,2.6947
3319,1.6233
3320,1.1771
3321,0.7521
3322,0.528
3323,0.5649
3324,0.6152
3325,0.5976
3326,0.6102
3327,0.7272
3328,0.9014
3329,1.1154
3330,1.2916
3331,1.1124
3332,1.0004
3333,0.9759
3334,0.716
3335,0.5158
3336,0.4521
3337,0.4957
3338,0.4432
3339,0.548
3340,0.6982
3341,1.0198
3342,2.3242
3343,1.9918
3344,1.3752
3345,0.7791
3346,0.6579
3347,0.644
3348,0.687
3349,0.6748
3350,0.6724
3351,0.7538
3352,0.8795
3353,1.219
3354,1.4635
3355,1.419
3356,1.1572
3357,1.0568
3358,0.7911
3359,0.556
3360,0.8966
3361,0.8839
3362,0.7078
3363,0.6166
3364,0.6308
3365,1.1082
3366,1.8547
3367,1.632
3368,1.2443
3369,0.9895
3370,0.9201
3371,0.7523
3372,0.7101
3373,0.811
3374,0.7074
3375,0.7914
3376,0.9971
3377,1.4266
3378,1.8902
3379,1.8127
3380,1.3712
3381,1.147
3382,1.1955
3383,1.3117
3384,1.1054
3385,0.8473
3386,0.606
3387,0.6349
3388,0.684
3389,1.1512
3390,2.0113
3391,2.4739
3392,1.9447
3393,0.9062
3394,0.8876
3395,0.6306
3396,0.6793
3397,0.7117
3398,0.6846
3399,0.9039
3400,1.0191
3401,1.1879
3402,1.3585
3403,1.5077
3404,1.7833
3405,1.4736
3406,1.2914
3407,0.7521
3408,0.6571
3409,0.6445
3410,0.5532
3411,0.4521
3412,0.7476
3413,1.2467
3414,1.2512
3415,0.6707
3416,0.5386
3417,0.6062
3418,0.5762
3419,0.5035
3420,0.522
3421,0.5641
3422,0.5232
3423,0.546
3424,0.6793
3425,0.7742
3426,0.9703
3427,0.9603
3428,1.0586
3429,1.0805
3430,1.0679
3431,0.7073
3432,0.3873
3433,0.499
3434,0.4419
3435,0.3747
3436,0.6493
3437,0.9903
3438,1.4394
3439,1.7659
3440,1.0097
3441,0.7687
3442,0.8707400000000001
3443,0.835315
3444,0.5586
3445,0.6167
3446,0.6503
3447,0.7231
3448,0.8573
3449,1.0214
3450,1.2627
3451,0.912
3452,1.1875
3453,0.9806
3454,0.9541
3455,0.8841
3456,1.3788
3457,1.1947
3458,1.1286
3459,1.18
3460,1.4196
3461,4.1752
3462,3.789
3463,1.1577
3464,1.5386
3465,2.8995
3466,4.6847
3467,4.694
3468,5.0425
3469,5.4805
3470,1.3785
3471,0.7525
3472,1.0335
3473,1.1214
3474,1.543
3475,1.3946
3476,1.1332
3477,0.7999
3478,0.6765
3479,0.4558
3480,0.4964
3481,0.2957
3482,0.297
3483,0.3396
3484,0.6196
3485,1.054
3486,1.8878
3487,1.8543
3488,1.3633
3489,4.4458
3490,1.4431
3491,0.56
3492,0.5837
3493,0.4816
3494,0.6121
3495,0.5409
3496,0.714
3497,1.332
3498,1.3519
3499,1.0468
3500,0.7443
3501,0.565
3502,0.5279
3503,0.4456
3504,0.3077
3505,0.2658
3506,0.2725
3507,0.3779
3508,0.5366
3509,0.9272
3510,1.9686
3511,1.5255
3512,1.06034
3513,0.73898
3514,0.547235
3515,0.5481050000000001
3516,
3517,0.6021449999999999
3518,0.55064
3519,0.5611349999999999
3520,0.5876750000000001
3521,0.60455
3522,0.7921750000000001
3523,0.9212549999999999
3524,1.1383100000000002
3525,0.890625
3526,0.765235
3527,0.56135
3528,0.38702000000000003
3529,0.58101
3530,0.54172
3531,0.60024
3532,0.9453799999999999
3533,1.6262149999999997
3534,2.1433549999999997
3535,1.602235
3536,1.264235
3537,0.701795
3538,0.641605
3539,0.6588350000000001
3540,0.647095
3541,0.740455
3542,
3543,0.63121
3544,0.813145
3545,1.1553499999999999
3546,1.384825
3547,1.74014
3548,1.73734
3549,1.73186
3550,1.8796199999999998
3551,0.99817
3552,0.85964
3553,0.668305
3554,0.810585
3555,0.765685
3556,0.91526
3557,2.107865
3558,2.664645
3559,2.190895
3560,1.276705
3561,1.015575
3562,0.762795
3563,0.480795
3564,0.551865
3565,0.63781
3566,0.534155
3567,0.441235
3568,0.47102
3569,0.63212
3570,0.84821
3571,1.076355
3572,1.4164249999999998
3573,1.15414
3574,1.000305
3575,0.86534
3576,0.71931
3577,0.7320500000000001
3578,0.62081
3579,0.52597
3580,0.70661
3581,1.43824
3582,1.6502499999999998
3583,1.355795
3584,1.42198
3585,0.825915
3586,0.620025
3587,0.61721
3588,0.5957600000000001
3589,0.53826
3590,0.49757
3591,0.450005
3592,0.47414500000000004
3593,0.55864
3594,0.768535
3595,0.971275
3596,0.7321150000000001
3597,0.783995
3598,0.784545
3599,0.69218
3600,0.61554
3601,0.681925
3602,0.72029
3603,0.89119
3604,1.058565
3605,2.318095
3606,2.37202
3607,1.65093
3608,0.69869
3609,0.57516
3610,0.579035
3611,0.60789
3612,0.587665
3613,0.56947
3614,0.5963
3615,0.55789
3616,0.6659200000000001
3617,0.85009
3618,1.01023
3619,0.968135
3620,1.064535
3621,1.217375
3622,1.034925
3623,0.64586
3624,0.552675
3625,0.5664450000000001
3626,0.556485
3627,0.545385
3628,0.7680899999999999
3629,1.317925
3630,1.651885
3631,1.21462
3632,0.940005
3633,0.9720249999999999
3634,0.92786
3635,0.80314
