,Puente_Aranda_CO_pmm
1858,0.7391
1859,0.6843
1860,0.62445
1861,0.59578
1862,0.5481
1863,0.93537
1864,1.04127
1865,1.1156
1866,0.91849
1867,0.79798
1868,0.84377
1869,0.84184
1870,1.11932
1871,1.10493
1872,0.87376
1873,0.6769
1874,0.56373
1875,0.91423
1876,1.0259
1877,1.34725
1878,1.97699
1879,2.08521
1880,1.83943
1881,2.03827
1882,1.90142
1883,1.8438
1884,1.42222
1885,1.084
1886,1.41806
1887,1.71601
1888,1.7482
1889,1.93439
1890,2.77518
1891,1.64493
1892,2.20748
1893,1.58239
1894,1.72717
1895,1.67438
1896,1.6084
1897,0.84974
1898,0.6785
1899,0.68506
1900,0.75394
1901,1.35586
1902,2.57182
1903,2.16619
1904,1.41889
1905,1.40051
1906,0.66936
1907,0.75314
1908,0.94661
1909,0.95821
1910,1.09428
1911,1.01883
1912,0.78774
1913,1.10438
1914,1.03024
1915,1.2564
1916,0.98594
1917,1.51969
1918,1.06282
1919,0.89515
1920,0.71206
1921,1.18924
1922,0.92486
1923,0.78341
1924,0.88208
1925,1.08128
1926,1.2759
1927,2.9577
1928,2.81797
1929,2.33688
1930,1.86373
1931,1.09336
1932,1.1466
1933,1.20927
1934,1.05105
1935,0.93519
1936,1.24299
1937,1.1742
1938,1.23294
1939,1.30137
1940,1.09138
1941,1.58955
1942,1.196
1943,1.06579
1944,1.45769
1945,1.33561
1946,1.26861
1947,0.9235
1948,1.27819
1949,1.088
1950,1.41295
1951,1.07169
1952,1.15867
1953,1.0163
1954,0.87787
1955,0.8436
1956,0.98311
1957,1.01385
1958,0.92918
1959,0.92299
1960,0.9064
1961,0.96803
1962,1.1598
1963,1.40013
1964,1.12931
1965,1.38893
1966,1.47189
1967,1.26996
1968,1.08198
1969,0.88376
1970,0.8252
1971,0.95476
1972,1.23206
1973,1.25512
1974,0.77654
1975,0.8258
1976,0.8295
1977,0.84433
1978,0.81137
1979,0.83377
1980,0.78178
1981,0.80638
1982,0.79686
1983,0.74888
1984,0.88175
1985,1.06472
1986,1.18061
1987,1.19553
1988,1.07672
1989,0.97325
1990,0.96111
1991,1.17324
1992,1.19485
1993,1.14478
1994,0.89837
1995,0.78033
1996,0.91183
1997,1.33945
1998,2.01519
1999,1.45285
2000,1.10934
2001,0.83559
2002,0.74504
2003,0.71764
2004,0.79752
2005,0.81434
2006,0.81683
2007,0.74146
2008,0.84389
2009,0.99142
2010,1.18853
2011,1.4518
2012,1.51041
2013,1.62166
2014,1.67214
2015,1.26914
2016,1.22028
2017,1.36516
2018,1.12874
2019,1.15212
2020,1.38949
2021,2.25212
2022,2.98911
2023,1.70457
2024,1.55969
2025,0.93118
2026,0.76878
2027,0.8077
2028,0.88851
2029,1.07766
2030,1.00276
2031,0.94954
2032,0.95763
2033,1.17616
2034,1.24637
2035,1.11422
2036,1.54926
2037,1.49871
2038,1.3681
2039,0.97461
2040,0.85649
2041,0.73669
2042,0.88478
2043,0.82214
2044,1.05428
2045,2.159
2046,3.2779
2047,2.88256
2048,1.7702
2049,1.66635
2050,1.08944
2051,0.79594
2052,0.90912
2053,0.8463
2054,1.04835
2055,0.97741
2056,0.93371
2057,1.15866
2058,1.49941
2059,1.6137
2060,1.77919
2061,1.46382
2062,1.18829
2063,0.85861
2064,0.83864
2065,0.81374
2066,0.84921
2067,1.03884
2068,1.08904
2069,2.04431
2070,2.82518
2071,3.13879
2072,2.90033
2073,2.13426
2074,0.78435
2075,0.81266
2076,1.09662
2077,1.01354
2078,0.76822
2079,0.66365
2080,0.71104
2081,0.89157
2082,1.24986
2083,1.11615
2084,1.22419
2085,0.88323
2086,0.89175
2087,0.64774
2088,0.78117
2089,0.55583
2090,0.53991
2091,0.67135
2092,0.63977
2093,1.00516
2094,1.49225
2095,0.99927
2096,0.68597
2097,1.11806
2098,1.13443
2099,1.14378
2100,0.71521
2101,0.71402
2102,0.68304
2103,0.76645
2104,1.22361
2105,1.22146
2106,1.24558
2107,1.86747
2108,0.93736
2109,1.30696
2110,1.23032
2111,1.19774
2112,1.42756
2113,0.69214
2114,1.15506
2115,1.58462
2116,0.7774
2117,1.96359
2118,1.99994
2119,1.75768
2120,1.56869
2121,0.99871
2122,0.92147
2123,0.95784
2124,0.82846
2125,0.85853
2126,0.86118
2127,0.99008
2128,0.9806
2129,1.02582
2130,1.12647
2131,1.49582
2132,1.24021
2133,0.82068
2134,0.76319
2135,0.79055
2136,1.01288
2137,1.80967
2138,1.05102
2139,0.68049
2140,2.05128
2141,1.70369
2142,2.3555
2143,1.2667
2144,0.93434
2145,0.5585
2146,0.45084
2147,0.48952
2148,0.49203
2149,0.52304
2150,0.53007
2151,0.58613
2152,0.6829
2153,0.81508
2154,0.80639
2155,0.92988
2156,0.9798
2157,0.9562
2158,0.70338
2159,0.57289
2160,1.19982
2161,1.20352
2162,0.54979
2163,2.06209
2164,2.40382
2165,1.36996
2166,2.44532
2167,3.51788
2168,3.23862
2169,2.01478
2170,1.68053
2171,1.12346
2172,1.03891
2173,0.82721
2174,0.54352
2175,1.04657
2176,0.92717
2177,1.03899
2178,1.23953
2179,1.18474
2180,1.3996
2181,2.02643
2182,0.540705
2183,1.98672
2184,1.23568
2185,1.43635
2186,1.20728
2187,2.2855
2188,0.87586
2189,1.1962
2190,1.46915
2191,2.08937
2192,1.26821
2193,1.24759
2194,1.46517
2195,0.88827
2196,1.34198
2197,0.87593
2198,0.83948
2199,0.98088
2200,1.88419
2201,1.60581
2202,2.2652
2203,2.81539
2204,3.54463
2205,3.63219
2206,3.42762
2207,1.61161
2208,1.72803
2209,1.5508
2210,1.38196
2211,1.27626
2212,1.43851
2213,1.64669
2214,1.9906
2215,2.2517
2216,2.5169
2217,2.22722
2218,1.31192
2219,1.17583
2220,1.10859
2221,0.87224
2222,0.74908
2223,0.76359
2224,0.85991
2225,1.1242
2226,1.42779
2227,1.37238
2228,1.21248
2229,0.88184
2230,0.89964
2231,0.92182
2232,0.74623
2233,0.62365
2234,0.59286
2235,0.63571
2236,0.68104
2237,1.08107
2238,1.81348
2239,1.37488
2240,1.65428
2241,1.56905
2242,0.7862
2243,0.74941
2244,0.74344
2245,0.71539
2246,0.638355
2247,0.5557
2248,0.6084
2249,0.89827
2250,0.92863
2251,0.80806
2252,0.77852
2253,0.57631
2254,0.53042
2255,0.53574
2256,0.47173
2257,0.4427
2258,0.38741
2259,0.45061
2260,0.46532
2261,0.80369
2262,1.23783
2263,1.98048
2264,1.52759
2265,1.28794
2266,0.81754
2267,0.68242
2268,0.67999
2269,0.60576
2270,0.62465
2271,0.71909
2272,0.84241
2273,1.01552
2274,1.29927
2275,1.24149
2276,1.1091
2277,0.96337
2278,0.73395
2279,0.69917
2280,0.62502
2281,0.5133
2282,0.71508
2283,0.50677
2284,0.5827
2285,0.63497
2286,1.19127
2287,1.69732
2288,1.00157
2289,1.04197
2290,0.64859
2291,0.58795
2292,0.72367
2293,0.68123
2294,0.67361
2295,0.69592
2296,0.72321
2297,0.84435
2298,1.10966
2299,1.07959
2300,0.88921
2301,0.99581
2302,0.71743
2303,0.70351
2304,0.55409
2305,0.56924
2306,0.55098
2307,0.97649
2308,0.7525
2309,0.88149
2310,1.60073
2311,1.07187
2312,0.65831
2313,0.62373
2314,0.58538
2315,0.58152
2316,0.77921
2317,0.69449
2318,0.66438
2319,0.66537
2320,0.76476
2321,0.94495
2322,0.96483
2323,0.89864
2324,0.76668
2325,0.78156
2326,0.66044
2327,0.63298
2328,0.6034
2329,0.60076
2330,0.61607
2331,0.6465
2332,0.75615
2333,1.30671
2334,2.22848
2335,1.88182
2336,1.20895
2337,0.8488
2338,0.6907
2339,0.67505
2340,0.69623
2341,1.0097
2342,0.769995
2343,0.60538
2344,0.5109
2345,1.02058
2346,0.9227
2347,1.25214
2348,1.02755
2349,0.91353
2350,0.9533
2351,0.71977
2352,0.44413
2353,0.52059
2354,0.57668
2355,0.61498
2356,0.57922
2357,1.16974
2358,2.42155
2359,2.47922
2360,1.41446
2361,1.29347
2362,1.38393
2363,0.91813
2364,0.72538
2365,0.60159
2366,0.61728
2367,0.72942
2368,0.6486
2369,1.37582
2370,1.58702
2371,1.85702
2372,2.08199
2373,1.34225
2374,1.13949
2375,0.75619
2376,0.6825
2377,0.4278
2378,0.5399
2379,0.83187
2380,1.16177
2381,1.81833
2382,2.48915
2383,2.00225
2384,1.56444
2385,1.47668
2386,0.74362
2387,0.52616
2388,0.68303
2389,0.67446
2390,0.95869
2391,0.78585
2392,0.8688
2393,1.84644
2394,1.40676
2395,1.18474
2396,1.00427
2397,1.64752
2398,1.55134
2399,1.55194
2400,1.4463
2401,0.59534
2402,0.56683
2403,0.49154
2404,0.76845
2405,1.36805
2406,2.39607
2407,2.02096
2408,1.21151
2409,1.29071
2410,1.31932
2411,1.56754
2412,1.17985
2413,0.8627
2414,0.60451
2415,0.77052
2416,0.76736
2417,0.94569
2418,1.50148
2419,2.53351
2420,2.03053
2421,1.01965
2422,1.1543
2423,0.74028
2424,0.58662
2425,2.57464
2426,3.50979
2427,2.43338
2428,0.69138
2429,0.92331
2430,2.36103
2431,3.98846
2432,1.36153
2433,0.87852
2434,0.92688
2435,0.9172
2436,0.91391
2437,0.86378
2438,0.85382
2439,0.83319
2440,1.03009
2441,1.47595
2442,1.30018
2443,1.30268
2444,1.43688
2445,1.27985
2446,1.23919
2447,0.8333
2448,0.95227
2449,1.46345
2450,1.09017
2451,0.81505
2452,0.89674
2453,1.04979
2454,1.89444
2455,1.27372
2456,0.95511
2457,0.80648
2458,0.79155
2459,0.83188
2460,0.79018
2461,0.88289
2462,0.79878
2463,0.9374
2464,0.9136
2465,1.1125
2466,1.27741
2467,1.38895
2468,1.32119
2469,1.3294
2470,1.27096
2471,1.38283
2472,1.30789
2473,1.21792
2474,1.08095
2475,1.43589
2476,1.52232
2477,1.42093
2478,1.89002
2479,2.41324
2480,1.37743
2481,2.29359
2482,1.17314
2483,0.60124
2484,0.55648
2485,0.61131
2486,0.69354
2487,0.60643
2488,2.18159
2489,1.68873
2490,3.29875
2491,3.17003
2492,1.83313
2493,2.37155
2494,2.4565
2495,1.26483
2496,1.83232
2497,2.388
2498,1.19592
2499,0.5334
2500,0.58472
2501,1.07455
2502,1.57264
2503,2.0083
2504,2.97311
2505,1.69604
2506,1.15244
2507,0.82072
2508,0.78468
2509,0.86529
2510,0.85942
2511,0.416325
2512,0.98016
2513,1.1982
2514,1.44676
2515,2.19723
2516,2.22884
2517,1.90197
2518,2.10758
2519,1.45136
2520,1.95069
2521,2.03734
2522,1.0581
2523,1.05419
2524,1.00179
2525,1.54279
2526,2.51894
2527,2.42791
2528,1.37201
2529,0.75267
2530,0.72785
2531,0.77008
2532,0.7057
2533,0.74252
2534,0.78051
2535,0.84026
2536,0.83457
2537,1.24704
2538,1.30447
2539,1.49181
2540,1.77095
2541,1.88473
2542,2.16705
2543,1.12267
2544,1.016
2545,1.12756
2546,1.0429
2547,1.22302
2548,1.17069
2549,2.02754
2550,2.49233
2551,1.90711
2552,1.77166
2553,1.70059
2554,1.36759
2555,1.50776
2556,0.90243
2557,1.14477
2558,1.00768
2559,0.98218
2560,0.90984
2561,1.33549
2562,1.42653
2563,1.80894
2564,1.69093
2565,1.58407
2566,1.4711
2567,1.52331
2568,1.44648
2569,1.05333
2570,0.72188
2571,1.19507
2572,0.83983
2573,1.23867
2574,1.74571
2575,1.91258
2576,0.98633
2577,0.5454
2578,0.67575
2579,0.68305
2580,0.69491
2581,0.78848
2582,0.82797
2583,0.65755
2584,0.92567
2585,0.91028
2586,0.65978
2587,0.86114
2588,1.27071
2589,1.48119
2590,1.66747
2591,0.99981
2592,1.11185
2593,0.92348
2594,0.92376
2595,0.89867
2596,0.89377
2597,1.19409
2598,1.46257
2599,1.04135
2600,0.79319
2601,0.59055
2602,0.57932
2603,0.54129
2604,0.50617
2605,0.50233
2606,0.67895
2607,0.57104
2608,0.50698
2609,0.5417
2610,0.93185
2611,0.93434
2612,0.91907
2613,1.20177
2614,0.97706
2615,0.7365
2616,0.57217
2617,0.51198
2618,0.51806
2619,0.50494
2620,0.47397
2621,0.59927
2622,0.72824
2623,0.84748
2624,0.90167
2625,0.85724
2626,0.65954
2627,0.60831
2628,0.80941
2629,0.79047
2630,0.94529
2631,0.63097
2632,0.57026
2633,0.9649
2634,1.14638
2635,1.23488
2636,1.01286
2637,0.94685
2638,0.89091
2639,0.71423
2640,0.51163
2641,0.53148
2642,0.70805
2643,0.6072
2644,0.53349
2645,0.60632
2646,0.86846
2647,0.66778
2648,0.74375
2649,0.65274
2650,0.76054
2651,0.82201
2652,0.80004
2653,0.78278
2654,0.8676
2655,0.57317
2656,0.53167
2657,0.68438
2658,0.98914
2659,0.93653
2660,0.84558
2661,0.96433
2662,0.82421
2663,0.50698
2664,0.44934
2665,0.51862
2666,0.43763
2667,0.43308
2668,0.52717
2669,0.81405
2670,1.42186
2671,2.21738
2672,2.10324
2673,1.75176
2674,1.60186
2675,0.90078
2676,1.29516
2677,1.87346
2678,1.56233
2679,3.05855
2680,1.16965
2681,2.48678
2682,3.00139
2683,2.59214
2684,2.21829
2685,2.56468
2686,3.30792
2687,2.64988
2688,2.43412
2689,1.60359
2690,1.03117
2691,0.90038
2692,1.15843
2693,2.06653
2694,2.16517
2695,2.06123
2696,2.244
2697,1.59476
2698,1.32163
2699,0.400905
2700,1.33985
2701,0.9531
2702,0.54041
2703,0.52506
2704,0.62705
2705,0.874
2706,1.07284
2707,0.97784
2708,0.82048
2709,0.85451
2710,0.99355
2711,0.4633
2712,0.41158
2713,0.47049
2714,0.27544
2715,0.35268
2716,0.42933
2717,0.64394
2718,1.39522
2719,1.81292
2720,2.03045
2721,1.76103
2722,2.21992
2723,1.17541
2724,0.62298
2725,0.63872
2726,0.70012
2727,0.59709
2728,0.55163
2729,0.94429
2730,1.18314
2731,1.38219
2732,1.41628
2733,0.93083
2734,0.76148
2735,0.83912
2736,0.66903
2737,0.45769
2738,0.68834
2739,0.89399
2740,1.22451
2741,1.84861
2742,1.78503
2743,4.01067
2744,1.54789
2745,0.60447
2746,0.55871
2747,0.53356
2748,0.40015
2749,0.50295
2750,0.4902
2751,0.55692
2752,0.57939
2753,0.79422
2754,1.03985
2755,1.37854
2756,1.45934
2757,0.87814
2758,0.60237
2759,0.49634
2760,0.52747
2761,0.36089
2762,0.65191
2763,0.40466
2764,0.7216
2765,0.81537
2766,1.94429
2767,1.89752
2768,1.33501
2769,0.75806
2770,0.4192
2771,0.45695
2772,0.42472
2773,0.44697
2774,0.66391
2775,0.82055
2776,0.95925
2777,1.68279
2778,2.00453
2779,1.56587
2780,1.28589
2781,1.26903
2782,1.90783
2783,0.6081
2784,0.43916
2785,0.38551
2786,0.56255
2787,0.39433
2788,0.48834
2789,0.85032
2790,2.22499
2791,2.10236
2792,1.53268
2793,0.97255
2794,0.61505
2795,0.46435
2796,0.48097
2797,0.44551
2798,0.47582
2799,0.47324
2800,0.47229
2801,0.56362
2802,0.82288
2803,0.83045
2804,0.81274
2805,0.77999
2806,0.65138
2807,0.55568
2808,0.35043
2809,0.35621
2810,0.46467
2811,0.35268
2812,0.48583
2813,0.57964
2814,0.41363
2815,0.36332
2816,0.3088
2817,0.25517
2818,0.27197
2819,0.29648
2820,0.3687
2821,0.36498
2822,0.37942
2823,0.40788
2824,0.43571
2825,0.47883
2826,0.52303
2827,0.35839
2828,0.45592
2829,0.34064
2830,0.26247
2831,0.30572
2832,0.31986
2833,0.2134
2834,0.20033
2835,0.14918
2836,0.17872
2837,0.36304
2838,0.62752
2839,0.75907
2840,0.49885
2841,0.35828
2842,0.37501
2843,0.33869
2844,0.45454
2845,0.38537
2846,0.42213
2847,0.42995
2848,0.43278
2849,0.83065
2850,1.13186
2851,1.11244
2852,0.47916
2853,0.60138
2854,0.61218
2855,0.51839
2856,0.27293
2857,0.21463
2858,0.17883
2859,0.24598
2860,0.35901
2861,1.08729
2862,1.17875
2863,0.6604
2864,0.50469
2865,0.35551
2866,0.33808
2867,0.30158
2868,0.26512
2869,0.28571
2870,0.27812
2871,0.32262
2872,0.38249
2873,0.47965
2874,0.81049
2875,1.20112
2876,1.4423
2877,1.39707
2878,1.49122
2879,1.31557
2880,0.56152
2881,1.00706
2882,1.06516
2883,1.01125
2884,0.97669
2885,1.32261
2886,1.43747
2887,1.13965
2888,0.27453
2889,0.18305
2890,0.14518
2891,0.18137
2892,0.23273
2893,0.26832
2894,0.36423
2895,0.25291
2896,0.29319
2897,0.46939
2898,1.07975
2899,0.81668
2900,0.53598
2901,0.5154
2902,0.52366
2903,0.48466
2904,0.47275
2905,0.40891
2906,0.32443
2907,0.51629
2908,0.88754
2909,1.88892
2910,2.92632
2911,1.25477
2912,0.52858
2913,0.48762
2914,0.40874
2915,0.4356
2916,0.56655
2917,0.49867
2918,0.4951
2919,0.61231
2920,0.62586
2921,0.90716
2922,0.93423
2923,0.81293
2924,0.51885
2925,0.37225
2926,0.70975
2927,0.50598
2928,0.41953
2929,0.50861
2930,0.33856
2931,0.4134
2932,0.53297
2933,1.01561
2934,1.56177
2935,2.18809
2936,1.08679
2937,0.53374
2938,0.48699
2939,0.46466
2940,0.560555
2941,0.46516
2942,0.57915
2943,0.47143
2944,0.47132
2945,0.74275
2946,1.0318
2947,0.96606
2948,0.52061
2949,0.75218
2950,0.88226
2951,0.61142
2952,0.48635
2953,0.40176
2954,0.4114
2955,0.27473
2956,0.70108
2957,1.14745
2958,1.32559
2959,1.19692
2960,1.21949
2961,0.61083
2962,0.52289
2963,0.41677
2964,0.34145
2965,0.2904
2966,0.41346
2967,0.36903
2968,0.45367
2969,0.55603
2970,0.64484
2971,0.75514
2972,0.77048
2973,0.7891
2974,0.44695
2975,0.42189
2976,0.2519
2977,0.31686
2978,0.3216
2979,0.32028
2980,0.29572
2981,0.66391
2982,0.45998
2983,0.16683
2984,0.09242
2985,0.07531
2986,0.18355
2987,0.23615
2988,0.14918
2989,0.18342
2990,0.17846
2991,0.18462
2992,0.15334
2993,0.37538
2994,0.38454
2995,0.27579
2996,0.27376
2997,0.15095
2998,0.1191
2999,0.05054
3000,0.01668
3001,-0.03149
3002,-0.01011
3003,0.03514
3004,0.08572
3005,0.41874
3006,0.87997
3007,0.82136
3008,0.37261
3009,0.21262
3010,0.24417
3011,0.26793
3012,0.57753
3013,0.62406
3014,0.54119
3015,0.6067
3016,0.77393
3017,0.83772
3018,1.15054
3019,0.94525
3020,0.80136
3021,0.71307
3022,0.79048
3023,0.51704
3024,0.38248
3025,0.32381
3026,0.32343
3027,0.3683
3028,0.54189
3029,1.3948
3030,1.99255
3031,1.87999
3032,1.24045
3033,0.72034
3034,0.48595
3035,0.43389
3036,0.40853
3037,0.46201
3038,0.45443
3039,0.5047
3040,0.55694
3041,0.91932
3042,1.14321
3043,0.75157
3044,0.79248
3045,0.69748
3046,0.80001
3047,0.52961
3048,0.49033
3049,0.4726
3050,0.40216
3051,0.42526
3052,0.48494
3053,0.87205
3054,1.49863
3055,1.31326
3056,0.68832
3057,0.60883
3058,0.57731
3059,0.64753
3060,0.47748
3061,0.6892
3062,0.79622
3063,0.64906
3064,0.63488
3065,0.88293
3066,1.18986
3067,1.14419
3068,1.26303
3069,0.95651
3070,0.91405
3071,1.09154
3072,1.16847
3073,1.01102
3074,0.84096
3075,0.69511
3076,1.01111
3077,1.1983
3078,1.68866
3079,2.62185
3080,3.05887
3081,1.67275
3082,1.29766
3083,0.98797
3084,0.7896
3085,0.80913
3086,0.75943
3087,0.82113
3088,0.98286
3089,0.95673
3090,1.26977
3091,1.16304
3092,1.28263
3093,1.1859
3094,1.06296
3095,0.85349
3096,0.6139
3097,0.69683
3098,0.59272
3099,0.54773
3100,0.72583
3101,0.95067
3102,1.62096
3103,1.69934
3104,1.72003
3105,1.36286
3106,0.83519
3107,0.62159
3108,0.62089
3109,0.98859
3110,0.53649
3111,0.61424
3112,0.84857
3113,1.29596
3114,0.93249
3115,1.04889
3116,1.55541
3117,1.61138
3118,1.87331
3119,1.80807
3120,1.6412
3121,1.05008
3122,0.85839
3123,0.99877
3124,1.03941
3125,1.09808
3126,1.4089
3127,1.69385
3128,1.25844
3129,1.18991
3130,1.05201
3131,0.82822
3132,1.17243
3133,1.02088
3134,0.67609
3135,0.97776
3136,0.8041
3137,0.80191
3138,0.78843
3139,1.08452
3140,1.71499
3141,1.83487
3142,1.3354
3143,1.02663
3144,0.64055
3145,0.61114
3146,0.44219
3147,0.36658
3148,0.65993
3149,0.99537
3150,0.9445
3151,0.70215
3152,0.51091
3153,0.83229
3154,0.57764
3155,0.44368
3156,0.44468
3157,0.45778
3158,0.6517
3159,0.70935
3160,0.64409
3161,0.6685
3162,0.98297
3163,1.32022
3164,1.45348
3165,1.83389
3166,1.75715
3167,1.57062
3168,1.25622
3169,0.61342
3170,0.62666
3171,0.51453
3172,0.52058
3173,0.94906
3174,2.16095
3175,2.00068
3176,1.71089
3177,0.72748
3178,0.60681
3179,0.61279
3180,0.59259
3181,0.66636
3182,0.63807
3183,0.61787
3184,1.08133
3185,1.0488
3186,1.19389
3187,1.3924
3188,1.60141
3189,0.85633
3190,0.87027
3191,0.56744
3192,0.52784
3193,0.428
3194,0.2955
3195,0.29258
3196,0.32739
3197,0.75194
3198,2.12042
3199,1.74639
3200,1.05549
3201,0.44073
3202,0.41403
3203,0.4716
3204,0.4439
3205,0.49278
3206,0.59171
3207,0.42465
3208,0.43219
3209,0.63895
3210,0.64483
3211,0.7071
3212,0.58352
3213,0.55392
3214,0.44772
3215,0.3649
3216,0.28478
3217,0.26777
3218,0.27953
3219,0.22559
3220,0.28753
3221,0.63278
3222,0.83942
3223,0.80391
3224,0.48399
3225,0.39559
3226,0.36665
3227,0.35098
3228,0.3539
3229,0.42542
3230,0.38597
3231,0.40915
3232,0.35913
3233,0.53415
3234,0.78592
3235,0.89759
3236,0.99932
3237,0.8724
3238,0.73014
3239,0.53374
3240,0.46691
3241,0.58157
3242,0.49443
3243,0.58993
3244,0.50549
3245,0.84783
3246,1.39679
3247,1.9596
3248,1.61746
3249,1.36543
3250,2.14543
3251,1.31208
3252,0.45921
3253,0.51371
3254,0.67611
3255,0.50391
3256,0.92649
3257,1.26054
3258,2.46837
3259,1.91228
3260,2.11616
3261,1.29892
3262,0.75833
3263,0.37321
3264,0.67537
3265,0.61491
3266,0.60685
3267,0.41219
3268,0.52367
3269,0.84683
3270,1.86127
3271,1.30089
3272,0.9252
3273,1.20539
3274,2.32209
3275,2.38317
3276,1.18072
3277,0.70814
3278,0.62833
3279,0.76084
3280,1.79724
3281,1.15127
3282,1.69414
3283,1.3967
3284,1.40863
3285,1.23029
3286,2.05132
3287,0.95683
3288,1.79495
3289,2.11329
3290,1.34697
3291,1.10865
3292,2.74598
3293,4.54042
3294,4.60579
3295,2.10308
3296,2.42539
3297,1.33266
3298,0.93708
3299,1.05086
3300,1.0903
3301,1.08493
3302,1.56892
3303,0.65703
3304,0.77498
3305,0.89942
3306,1.22804
3307,1.18376
3308,1.90012
3309,1.47425
3310,1.58535
3311,1.58451
3312,0.32764
3313,0.463375
3314,1.09445
3315,1.49433
3316,1.20451
3317,1.312595
3318,1.24316
3319,0.82459
3320,1.75807
3321,1.18917
3322,1.08662
3323,0.29957
3324,0.48397
3325,0.67257
3326,1.5621
3327,1.03345
3328,0.51605
3329,0.69669
3330,0.71507
3331,0.76235
3332,0.78222
3333,0.97903
3334,0.7094
3335,1.26415
3336,0.28117
3337,0.16331
3338,0.61143
3339,0.42287
3340,0.438015
3341,0.79237
3342,1.2948
3343,2.16633
3344,1.62671
3345,1.01305
3346,0.84047
3347,0.52687
3348,0.45389
3349,0.28966
3350,0.409415
3351,0.45560999999999996
3352,0.28785
3353,0.59155
3354,0.78441
3355,0.59997
3356,0.739
3357,0.81209
3358,0.70533
3359,0.5236
3360,0.65282
3361,0.53682
3362,0.36419
3363,0.31455
3364,0.46086
3365,0.99978
3366,2.09046
3367,2.3869
3368,1.12064
3369,0.24152
3370,0.1689
3371,0.20741
3372,0.18511
3373,0.14357
3374,0.17291
3375,0.1178
3376,0.22007
3377,0.3801
3378,0.70075
3379,0.65088
3380,0.3885
3381,0.31808
3382,0.45145
3383,0.14235
3384,0.17594
3385,0.1806
3386,0.08932
3387,0.13942
3388,0.23025
3389,0.86026
3390,1.83693
3391,1.09091
3392,1.05578
3393,0.34411
3394,0.17758
3395,0.10007
3396,0.10871
3397,0.15767
3398,0.17364
3399,0.13052
3400,0.23902
3401,0.29984
3402,0.64282
3403,0.64439
3404,0.58318
3405,0.72512
3406,0.53369
3407,0.29186
3408,0.77605
3409,0.37145
3410,0.25159
3411,0.34834
3412,0.50035
3413,0.9692
3414,1.51334
3415,1.83689
3416,1.69964
3417,1.53938
3418,0.63492
3419,0.31923
3420,0.30281
3421,0.83322
3422,0.65401
3423,0.54431
3424,0.5752
3425,0.79104
3426,1.01041
3427,1.64592
3428,1.54301
3429,0.97449
3430,0.94785
3431,0.59078
3432,0.36555
3433,0.57714
3434,0.54669
3435,0.40928
3436,0.333
3437,0.74173
3438,1.57072
3439,2.59284
3440,3.30537
3441,2.64503
3442,3.24822
3443,2.02285
3444,1.04743
3445,0.94309
3446,1.24506
3447,1.15036
3448,0.62697
3449,0.98564
3450,1.05092
3451,1.24516
3452,1.17189
3453,1.32237
3454,1.52739
3455,1.45165
3456,1.19079
3457,1.23724
3458,1.16376
3459,1.40604
3460,1.58072
3461,1.79262
3462,1.80229
3463,1.59315
3464,1.27352
3465,1.24202
3466,1.05424
3467,0.39876
3468,0.51726
3469,0.48461
3470,0.40462
3471,0.33045
3472,0.40693
3473,0.50115
3474,0.7831
3475,0.52769
3476,0.90579
3477,1.19182
3478,0.59064
3479,1.05638
3480,1.25334
3481,0.93536
3482,1.01476
3483,0.93224
3484,0.75714
3485,0.71945
3486,0.95913
3487,0.83818
3488,0.24681
3489,-0.00652
3490,-0.04313
3491,-0.04676
3492,-0.01426
3493,-0.00288
3494,0.14115
3495,0.09648
3496,0.05919
3497,0.22818
3498,0.73967
3499,0.75151
3500,1.7633
3501,2.73434
3502,2.63178
3503,1.96483
3504,0.6441
3505,0.41328
3506,0.25414
3507,0.38524
3508,0.53322
3509,1.47382
3510,2.38295
3511,3.07156
3512,0.99977
3513,1.15641
3514,1.26972
3515,0.42094
3516,0.32357
3517,0.35641
3518,0.44304
3519,0.50997
3520,0.34519
3521,0.65981
3522,0.92303
3523,1.38685
3524,1.61739
3525,0.7495
3526,0.59423
3527,0.18928
3528,0.26053
3529,0.15447
3530,0.2279
3531,0.32971
3532,0.43554
3533,1.19038
3534,1.91124
3535,1.14311
3536,0.53591
3537,0.86833
3538,0.24129
3539,-0.01883
3540,0.03229
3541,0.07407
3542,-0.02158
3543,0.15329
3544,0.23772
3545,0.52824
3546,1.00563
3547,1.00759
3548,0.65838
3549,0.64372
3550,0.51374
3551,0.50256
3552,0.26984
3553,0.50664
3554,0.40492
3555,0.279
3556,0.32435
3557,0.92466
3558,2.13559
3559,2.19995
3560,2.10876
3561,0.52414
3562,
3563,0.18334
3564,0.26964
3565,0.24636
3566,0.30771
3567,0.56119
3568,0.50465
3569,0.61249
3570,0.65768
3571,1.0249
3572,1.39622
3573,1.60776
3574,1.61365
3575,0.9754
3576,0.72782
3577,0.64358
3578,0.53114
3579,0.48967
3580,0.50591
3581,1.45469
3582,3.59382
3583,3.19483
3584,2.82741
3585,3.08291
3586,1.96191
3587,0.62518
3588,0.55785
3589,0.37633
3590,0.39001
3591,0.45201
3592,0.46143
3593,0.61289
3594,0.89189
3595,0.72351
3596,0.72124
3597,0.85139
3598,0.78446
3599,0.87609
3600,0.73369
3601,0.54368
3602,0.54237
3603,0.58221
3604,0.47339
3605,1.36314
